gene1,gene2
SLC6A9,HMGN3
WDHD1,POLA1
WDHD1,GINS3
WDHD1,CDC45
WDHD1,POLD1
WDHD1,MCM3
WDHD1,DTL
WDHD1,EXO1
WDHD1,PRIM2
WDHD1,MRC1
WDHD1,CUL2
WDHD1,DDX11
WDHD1,MCM8
WDHD1,TIMELESS
WDHD1,RAD51
WDHD1,CHTF8
WDHD1,MCM10
DCLK1,DCX
ITGB1BP1,NME2
ITGB1BP1,RAP1A
ITGB1BP1,CCM2
ITGB1BP1,KRIT1
ITGB1BP1,ITGB1
ITGB1BP1,PDCD10
PAK3,ROBO1
PAK3,MYO6
PAK3,GIT1
PAK3,ROBO2
PAK3,GNG12
PAK3,NCK1
PAK3,RAF1
PAK3,ARHGEF7
TLR9,IRAK1
TLR9,IRAK4
TLR9,BECN1
TLR9,BTK
TLR9,TRAF6
TLR9,TNF
TLR9,TLR7
TLR9,IL6
TLR9,CD8A
TLR9,TIRAP
TLR9,IL10
TLR9,IFNB1
TLR9,TLR4
TLR9,IRF7
TLR9,IRF3
TLR9,TICAM2
TLR9,RIGI
CSNK1G3,PRKACB
CSNK1G3,PRKACG
FUT8,MAN2A2
FUT8,B4GALT1
FUT8,B4GALT3
FUT8,MGAT4D
HTR4,GNB1
HTR4,GNAI1
HTR4,GNAS
ADARB1,BMP7
GYPA,SPTA1
GYPA,CD47
GYPA,EPB42
GYPA,RHAG
GYPA,GYPB
TRPM6,TRPM7
BSCL2,AGPAT2
BSCL2,LDAF1
GTPBP4,RSL1D1
GTPBP4,RPL34
GTPBP4,BOP1
GTPBP4,RPL5
GTPBP4,SURF6
GTPBP4,NLE1
GTPBP4,RPL23
GTPBP4,RPL7L1
GTPBP4,MRTO4
GTPBP4,UTP14A
GTPBP4,RPL7A
GTPBP4,RPL6
GTPBP4,RPL36
GTPBP4,GNL1
GTPBP4,RPL18
GTPBP4,RPL9
GTPBP4,NSA2
GTPBP4,RPL11
GTPBP4,RPL26
GTPBP4,RRP12
GTPBP4,DKC1
GTPBP4,RPL37A
GTPBP4,RPL23A
GTPBP4,RPL17
GTPBP4,TEX48
GTPBP4,RPL10A
GTPBP4,HEATR1
GTPBP4,EIF6
GTPBP4,TEX10
GTPBP4,PUM3
GTPBP4,RRP15
GTPBP4,NOP56
GTPBP4,RRP1
GTPBP4,EBNA1BP2
GTPBP4,GNL2
GTPBP4,RPL30
GTPBP4,ZNF593
GTPBP4,RPL14
GTPBP4,PWP1
GTPBP4,WDR18
GTPBP4,NOP2
GTPBP4,NOP14
GTPBP4,GNL3L
GTPBP4,RPL35A
GTPBP4,RPF1
GTPBP4,NOL10
GTPBP4,NSUN6
GTPBP4,RPL31
GTPBP4,WDR43
GTPBP4,LTV1
GTPBP4,GNL3
GTPBP4,DDX31
GTPBP4,RPF2
GTPBP4,WDR74
GTPBP4,TBL3
GTPBP4,RPL32
GTPBP4,RPLP0
GTPBP4,MDN1
GTPBP4,POLR1B
GTPBP4,RPL27
GTPBP4,NMD3
GTPBP4,NPSR1
GTPBP4,RPL36A
GTPBP4,BMS1
GTPBP4,PDCD11
GTPBP4,RPL13A
GTPBP4,RPL39
GTPBP4,EPRS1
GTPBP4,NOC3L
GTPBP4,DDX24
GTPBP4,FTSJ3
GTPBP4,PAK1IP1
GTPBP4,RBM34
GNL3L,NMD3
GNL3L,WDR74
GNL3L,NOC3L
GNL3L,FTSJ3
GNL3L,NOP2
GNL3L,ZNF593
GNL3L,GNL3
GNL3L,RPF2
GNL3L,NSUN6
GNL3L,LTV1
GNL3L,RPF1
GNL3L,EIF6
GNL3L,RPL23A
GNL3L,RRP12
GNL3L,DKC1
GNL3L,EBNA1BP2
GNL3L,GNL2
GNL3L,PUM3
GNL3L,NOP56
GNL3L,NLE1
GNL3L,RSL1D1
GNL3L,BOP1
GNL3L,NSA2
GNL3L,MRTO4
DNAJC5,VAMP2
DNAJC5,PPT1
DNAJC5,CRNKL1
DNAJC5,HSPA8
DNAJC5,CLN3
DNAJC5,TFIP11
DNAJC5,CDC5L
DNAJC5,HSPA1B
EIF3B,EIF6
EIF3B,RPS25
EIF3B,RPS20
EIF3B,RPS15
EIF3B,RPS8
EIF3B,RPS6
EIF3B,RPS17
EIF3B,YTHDF1
EIF3B,RPS4X
EIF3B,RPS7
EIF3B,RPS28
EIF3B,RPS5
EIF3B,RPS19
EIF3B,RPSA
EIF3B,RACK1
EIF3B,RPS18
EIF3B,WDR31
EIF3B,RPS16
EIF3B,EIF3L
EIF3B,RPS24
EIF3B,TIAL1
EIF3B,EIF4E
EIF3B,DDX3X
EIF3B,EIF3A
EIF3B,RPS10
EIF3B,G3BP1
EIF3B,CCT4
EIF3B,FAU
EIF3B,EIF1AY
EIF3B,EIF4B
EIF3B,RPS13
EIF3B,RPS14
EIF3B,EIF3CL
EIF3B,EIF3F
EIF3B,RPS9
EIF3B,EIF3M
EIF3B,EIF3H
EIF3B,EIF1
EIF3B,EIF1AX
EIF3B,EIF4G1
EIF3B,EIF3I
EIF3B,RPS29
EIF3B,SELENOP
EIF3B,RPS27
EIF3B,EIF2S2
EIF3B,EIF2A
EIF3B,TIA1
MTHFSD,FTCD
ERC1,CHUK
ERC1,IKBKB
ERC1,RIMS2
ERC1,UNC13B
ERC1,RIMS1
ERC1,PHLDB2
ERC1,TRIM40
ERC1,IKBKG
ZNF219,HMGN1
PPP1R13L,RELA
PPP1R13L,CDK1
NCKAP1,NCK1
NCKAP1,WAS
NCKAP1,CYFIP2
NCKAP1,WASF1
NCKAP1,CYFIP1
NCKAP1,ABI1
NCKAP1,WASF2
NCKAP1,BRK1
CPZ,AFF1
PRSS3,PRSS2
CTRB1,PNLIP
CTRB1,SERPINA3
CTRB1,AMY1C
CTRB1,SERPINA1
CTRB1,CPB1
HAO2,HAO1
HAO2,HOGA1
UBA3,CUL4A
UBA3,FBXW8
UBA3,UBE2D1
UBA3,UBE2F
UBA3,CUL2
UBA3,CUL5
MATR3,HNRNPU
MATR3,ALYREF
MATR3,DHX9
MATR3,ILF2
MATR3,HNRNPC
MATR3,HNRNPF
MATR3,HNRNPH2
MATR3,TAF15
MATR3,HNRNPK
MATR3,HNRNPR
MATR3,ELAVL1
GSTM3,GSTO1
GSTM3,CYP2E1
GSTM3,GSTA4
GSTM3,EPHX1
GSTM3,GSTZ1
GSTM3,GSTM4
GSTM3,CYP1A1
GSTM3,CYP3A4
GSTM3,GSS
GSTM3,CYP1B1
GSTM3,TXNDC12
LAMC3,CD44
LAMC3,LAMA2
RFWD3,RPA2
RFWD3,PRIMPOL
RAB25,RAB11FIP4
RAB25,RAB11FIP2
STAT1,AKT1
STAT1,PTPN11
STAT1,IFI44
STAT1,IKBKE
STAT1,CAMK2B
STAT1,IL10
STAT1,TYK2
STAT1,IFIH1
STAT1,IFNGR1
STAT1,IFNB1
STAT1,GBP4
STAT1,PARP14
STAT1,PIAS1
STAT1,IL6ST
STAT1,RSAD2
STAT1,IFIT1
STAT1,IFI35
STAT1,IFIT3
STAT1,IRF5
STAT1,RIGI
STAT1,PSMB9
STAT1,PSMB8
STAT1,CIITA
STAT1,JAK1
STAT1,PIAS2
STAT1,TLR4
STAT1,FCGR1A
STAT1,GBP1
STAT1,ITGAX
STAT1,IRF7
STAT1,GBP5
STAT1,IRF3
STAT1,SOCS1
STAT1,JAK3
STAT1,GBP2
STAT1,OAS1
STAT1,MX1
STAT1,JAK2
STAT1,CISH
STAT1,TRAF6
STAT1,ESR1
STAT1,XAF1
STAT1,BRCA1
STAT1,TNF
STAT1,CAMK2A
STAT1,IFIT2
STAT1,IFI44L
STAT1,RUNX2
STAT1,IRF9
STAT1,HDAC1
STAT1,FHL1
STAT1,ITGAM
STAT1,PIAS3
STAT1,IFNGR2
STAT1,RACK1
STAT1,IFNA17
STAT1,IFNA2
STAT1,RELA
STAT1,SRC
STAT1,JUN
STAT1,ISG15
STAT1,IFIT5
STAT1,IL6
STAT1,CXCL9
CCL28,CCR3
CCL28,CXCL12
CCL28,CXCL17
CCL28,CCL26
CCL28,ACKR2
CCL28,CCK
CCL28,XCL1
CCL28,CXCL9
CCL28,CXCL2
CCL28,XCL2
C8A,C8B
C8A,C8G
C8A,SPG7
C8A,C4A
C8A,VDAC1
PHETA1,INPP5B
PHETA1,OCRL
CYB5R3,MTARC1
CYB5R3,SUOX
CYB5R3,DPYD
SREBF2,NR1H3
SREBF2,ATF6
SREBF2,MBTPS2
SREBF2,ABCA1
SREBF2,XPR1
SREBF2,LSS
SREBF2,ELOVL6
SREBF2,ABCG1
SREBF2,FDFT1
SREBF2,ABCG5
TNNI1,MYH3
TNNI1,TPM3
TNNI1,TNNT2
TNNI1,TPM2
TNNI1,TNNT1
TNNI1,MYL3
TNNI1,MYH6
TNNI1,TNNC2
TNNI1,TNNT3
TNNI1,ACTN2
ATP1A2,CACNA1A
ATP1A2,ATP1A4
ATP1A2,ATP1A3
ATP1A2,ATP1B1
ATP1A2,PRKG1
ATP1A2,ATP1A1
ATP1A2,ATP2A2
ATP1A2,FXYD1
FAN1,PMS1
FAN1,MTMR10
COX1,COX7B
COX1,ND6
COX1,UQCRQ
COX1,ATP8
COX1,NDUFA13
COX1,UQCRHL
COX1,ND4
COX1,ND3
COX1,ZNF346
COX1,NDUFAB1
COX1,R3HDM4
COX1,CYTB
COX1,NDUFB3
COX1,COX6B2
COX1,COX7B2
COX1,BCS1L
COX1,SDHB
COX1,NDUFA6
COX1,NDUFA5
COX1,ND5
COX1,SDHC
COX1,COA6
COX1,UQCRB
COX1,ATP5F1A
COX1,NDUFA3
COX1,ND1
COX1,NDUFV1
COX1,ND4L
COX1,ND2
COX1,COX2
COX1,COX6C
COX1,ATP6
COX1,COX4I1
COX1,NDUFA1
COX1,COX4I2
COX1,SCO2
COX1,NDUFA11
COX1,SURF1
COX1,NDUFB6
COX1,C1orf198
COX1,COX7C
COX1,COX7A2
COX1,NDUFB1
COX1,COA3
COX1,NDUFS2
COX1,NDUFS5
COX1,OR10W1
COX1,UQCR11
COX1,COX7A2L
COX1,NDUFA8
COX1,COX6B1
COX1,COX3
ASTN2,FRK
COMT,DRD2
COMT,DDC
COMT,MAOB
COMT,UGT1A4
COMT,CYP1A1
COMT,DBH
COMT,BDNF
COMT,CYP1B1
COMT,ADH1C
COMT,ALDH3B2
COMT,UGT1A7
COMT,ADH4
COMT,UGT1A8
COMT,OPRM1
COMT,ALDH3B1
COMT,ADH7
COMT,HTR2A
COMT,ALDH3A1
COMT,ADH6
ZNF830,CRNKL1
ZNF830,SNW1
ZNF830,PRPF8
ZNF830,PPIE
ZNF830,PPIL2
TOP1,RBMX
TOP1,ALYREF
TOP1,XRCC5
TOP1,TOP2A
TOP1,PARP1
MRPL24,MTERF4
MRPL24,MRPL42
MRPL24,MRPL47
MRPL24,MRPS14
MRPL24,MRPS15
MRPL24,CHCHD1
MRPL24,POLR3A
MRPL24,MRPL23
MRPL24,RPS27
MRPL24,RPL28
MRPL24,MRPL9
MRPL24,RPL31
MRPL24,MRPL19
MRPL24,RPL35A
MRPL24,MRPL41
MRPL24,FAU
MRPL24,PDCD11
MRPL24,MRPL22
MRPL24,RPLP0
MRPL24,MTRFR
MRPL24,MRPS2
MRPL24,MRPL28
MRPL24,RPLP2
MRPL24,RPS14
MRPL24,MRPS21
MRPL24,RPS9
MRPL24,MALSU1
MRPL24,RPL13A
MRPL24,EPRS1
MRPL24,DAP3
MRPL24,RPL23
MRPL24,RPS19
MRPL24,ACSF2
MRPL24,MRPS16
MRPL24,MRPL45
MRPL24,MRPL37
MRPL24,RPS16
MRPL24,RPL5
MRPL24,MRPS26
MRPL24,RPS18
MRPL24,RPL34
MRPL24,NSA2
MRPL24,RPL11
MRPL24,RPS24
MRPL24,MRPS12
MRPL24,NSUN4
MRPL24,RPL9
MRPL24,RPL18
MRPL24,MRPS30
MRPL24,MRPS27
MRPL24,MRPL55
MRPL24,MRPL2
MRPL24,RPL6
MRPL24,RPL36
MRPL24,MRTO4
MRPL24,RPS10
MRPL24,MRPL14
MRPL24,EIF6
MRPL24,RPS25
MRPL24,NDUFAB1
MRPL24,MRPL21
MRPL24,RPS20
MRPL24,RPL17
MRPL24,RPL23A
MRPL24,MTG2
MRPL24,RPS8
MRPL24,RPS15
MRPL24,MRPL50
MRPL24,RPS10-NUDT3
MRPL24,RPL37A
MRPL24,MRPS6
MRPL24,RPL24
MRPL24,UBA52
MRPL24,RPS6
MRPL24,RPL30
MRPL24,RPS17
MRPL24,MRPL18
MRPL24,GFM2
MRPL24,MRPL36
MRPL24,MRPS18A
MRPL24,RPS7
MRPL24,POLR1C
MRPL24,MRPS22
MRPL24,RPS5
MRPL24,GTPBP8
MRPL24,RPS28
PNP,NT5C3A
PNP,NMRK2
PNP,DPYD
PNP,APRT
PNP,NT5C1B-RDH14
PNP,TYMP
PNP,NAPRT
PNP,ADK
PNP,EPHX2
PNP,UPRT
PNP,ADA
PNP,XDH
PNP,SIRT3
PNP,ADA2
PNP,NMRK1
PNP,UPP2
PNP,CDA
PNP,NNMT
PNP,NT5M
PNP,SIRT5
PNP,NT5C3B
TSC22D2,NRBP1
CYTB,ND2
CYTB,ND1
CYTB,NDUFV1
CYTB,ND4L
CYTB,NDUFA3
CYTB,NDUFA1
CYTB,COX4I2
CYTB,NDUFA11
CYTB,ATP6
CYTB,COX4I1
CYTB,COX6C
CYTB,COX2
CYTB,SDHD
CYTB,PTGS1
CYTB,CYBB
CYTB,NDUFB1
CYTB,COX7C
CYTB,NDUFB6
CYTB,NDUFA8
CYTB,COX6B1
CYTB,COX3
CYTB,NDUFS5
CYTB,NDUFS2
CYTB,UQCR11
CYTB,UQCRHL
CYTB,ND4
CYTB,ND3
CYTB,ATP8
CYTB,NDUFA13
CYTB,UQCRQ
CYTB,COX7B
CYTB,ND6
CYTB,NDUFB3
CYTB,NDUFAB1
CYTB,NCF2
CYTB,ND5
CYTB,NDUFA5
CYTB,NDUFA6
CYTB,SDHB
CYTB,UQCRB
CYTB,SDHC
MTOR,LPIN3
MTOR,ATG13
MTOR,PSMD14
MTOR,IRS2
MTOR,RRAGA
MTOR,PRKCA
MTOR,PIK3R1
MTOR,FKBP5
MTOR,AKT1S1
MTOR,UBC
MTOR,PSMC6
MTOR,PRKAG3
MTOR,PRR5L
MTOR,FKBP1A
MTOR,RRAGC
MTOR,EIF4EBP2
MTOR,AKT1
MTOR,PTEN
MTOR,SGK1
MTOR,RHOA
MTOR,LAMTOR2
MTOR,AKT2
MTOR,IGBP1
MTOR,LPIN1
MTOR,PRKAB1
MTOR,IRS4
MTOR,RRAGD
MTOR,CLIP1
MTOR,UBAP2L
MTOR,EIF4E
MTOR,SQSTM1
MTOR,TTI1
MTOR,FKBP8
MTOR,FBXW7
MTOR,HSP90AB1
MTOR,PIK3CB
MTOR,AKT3
MTOR,PRKAA2
MTOR,CHUK
MTOR,PIK3CD
MTOR,PIK3CG
MTOR,RPS6
MTOR,MLST8
MTOR,SLC38A9
MTOR,PRKCB
MTOR,BECN1
MTOR,GPHN
MTOR,LAMTOR3
MTOR,ULK2
MTOR,IGF1R
MTOR,INS
MTOR,PRR5
KIFAP3,KIF3B
KIFAP3,KIF3A
KIFAP3,KLC1
CD3E,PTPRC
CD3E,HLA-A
CD3E,CD3G
CD3E,CD247
CD3E,ITK
CD3E,CD8A
CD3E,B2M
CD3E,SYK
CD3E,CD2
MACF1,CAMSAP3
MACF1,MAPRE1
MRPL21,RPL26
MRPL21,MRPL50
MRPL21,RPS15
MRPL21,MTG2
MRPL21,MRPS6
MRPL21,RPS20
MRPL21,TEX48
MRPL21,RPL23A
MRPL21,RPL17
MRPL21,NDUFAB1
MRPL21,RPL10A
MRPL21,RPS5
MRPL21,MRPS22
MRPL21,RPL26L1
MRPL21,GTPBP8
MRPL21,POLR1C
MRPL21,MRPS18A
MRPL21,MRPL36
MRPL21,GFM2
MRPL21,MRPL18
MRPL21,MRPS26
MRPL21,RPL5
MRPL21,RPS16
MRPL21,RPS18
MRPL21,MRPL37
MRPL21,RPSA
MRPL21,RPL7L1
MRPL21,RPL23
MRPL21,MRPL45
MRPL21,MRPS16
MRPL21,ACSF2
MRPL21,CXorf66
MRPL21,MRPL2
MRPL21,MRPL14
MRPL21,MRTO4
MRPL21,MRPL55
MRPL21,MRPS27
MRPL21,MRPS30
MRPL21,RPL9
MRPL21,MRPS12
MRPL21,RPL11
MRPL21,MRPL28
MRPL21,MRPS2
MRPL21,SSBP1
MRPL21,RPS13
MRPL21,SMKR1
MRPL21,OTUD3
MRPL21,MTRFR
MRPL21,HDDC3
MRPL21,RPLP0
MRPL21,MRPL22
MRPL21,EIF1AY
MRPL21,PDCD11
MRPL21,NPSR1
MRPL21,MRPL41
MRPL21,RPL17-C18orf32
MRPL21,RPL13A
MRPL21,DAP3
MRPL21,MALSU1
MRPL21,HMGN4
MRPL21,RPS9
MRPL21,MRPS21
MRPL21,RPL12
MRPL21,EFTUD2
MRPL21,RPS14
MRPL21,MRPS14
MRPL21,MRPL47
MRPL21,HMGN1
MRPL21,MRPS15
MRPL21,RPS29
MRPL21,MRPL42
MRPL21,EIF5AL1
MRPL21,HMGN2
MRPL21,EIF1AX
MRPL21,MRPL19
MRPL21,FLT3LG
MRPL21,MRPL9
MRPL21,MRPL23
MRPL21,SRP54
MRPL21,CHCHD1
GPX6,GLRX
GPX6,TXN
GPX6,CYP2J2
GPX6,TXNDC12
GPX6,GPX8
GPX6,GPX5
GPX6,TXNRD1
GPX6,GPX2
GPX6,GSS
GPX6,XDH
GPX6,CHAC1
GPX6,SOD2
GPX6,CYP2C8
GPX6,ALOX5
GPX6,GPX3
GPX6,GPX7
GPX6,ALOX15B
FZD5,RNF43
FZD5,GPC4
FZD5,WNT5B
FZD5,BAMBI
FZD5,WNT2B
FZD5,WNT8A
FZD5,RYK
FZD5,ZNRF3
FZD5,DVL1
PPT2,ACSL1
PPT2,PPT1
PPT2,ACSL6
AMY2B,MGAM
AMY2B,MGAM2
AMY2B,AMY1C
AMY2B,GBE1
PTGS1,ND6
PTGS1,PTGDS
PTGS1,ND3
PTGS1,ND4
PTGS1,ATP8
PTGS1,CYP2J2
PTGS1,ALOX12B
PTGS1,ND5
PTGS1,CYP2E1
PTGS1,ALOX5
PTGS1,PTGES3
PTGS1,ATP6
PTGS1,ALOX15B
PTGS1,ND4L
PTGS1,ND1
PTGS1,CYP4F8
PTGS1,ND2
PTGS1,CYP4A22
PTGS1,PLA2G4A
PTGS1,CYP2C19
PTGS1,PTGS2
PTGS1,CYP2C8
SMURF1,PLEKHO1
SMURF1,BTRC
SMURF1,UBC
SMURF1,PTCH2
SMURF1,TGFBR1
SMURF1,RHOA
SMURF1,UBE2D2
SMURF1,RUNX2
SMURF1,SMAD5
SMURF1,UBE2L3
SMURF1,CCM2
WHRN,CASK
WHRN,GSN
WHRN,MPP1
WHRN,TPRN
WHRN,ESPN
WHRN,GPSM2
WHRN,USH1G
WHRN,PDZD7
WHRN,MYO3A
WHRN,MYO3B
WHRN,ADGRV1
WHRN,MYO15A
WHRN,MYO7A
WHRN,EPS8L2
WHRN,VEZT
WHRN,EPS8
WHRN,PCDH15
ATP6,KDM5A
ATP6,ND6
ATP6,ND3
ATP6,ND4
ATP6,ATP8
ATP6,RPL5
ATP6,ATP5MGL
ATP6,RPS18
ATP6,ATP5MK
ATP6,RPL23
ATP6,ND5
ATP6,ATP5PB
ATP6,RPL11
ATP6,COX2
ATP6,ND4L
ATP6,ND1
ATP6,ATP5F1A
ATP6,KDM6A
ATP6,ND2
ATP6,ATP6V0B
ATP6,ATP5PF
ATP6,KDM5B
ATP6,ATP5MC1
ATP6,ATP5MC2
ATP6,COX3
ATP6,UTY
ATP6,ATP5MJ
ATP6,CDCA8
ATP6,KDM5C
TAF11,POLR2B
TAF11,POLR2E
TAF11,TAF7L
TAF11,TAF2
TAF11,MED6
TAF11,TAF15
TAF11,POLR2H
TAF11,TCEA1
TAF11,GTF2A1
TAF11,TAF8
TAF11,TAF9
TAF11,POLR2F
TAF11,TAF6
TAF11,GTF2H3
TAF11,GTF2H5
TAF11,GTF2B
TAF11,GTF2F1
TAF11,TAF13
TAF11,TAF4B
TAF11,TAF1
TAF11,TAF5
TAF11,ERCC2
TAF11,GTF2A2
DIO1,DIO2
DIO1,SEPHS2
MAGT1,DDOST
MAGT1,TUSC3
MAGT1,TMEM258
MAGT1,OSTC
MAGT1,OST4
MAGT1,STT3A
NPY1R,NPY5R
NPY1R,GNAI3
NPY1R,NPY
NPY1R,PPY
NPY1R,GNAI1
ND6,UQCR11
ND6,COX4I1
ND6,NDUFS5
ND6,NDUFS2
ND6,NDUFAB1
ND6,NDUFA11
ND6,UQCRB
ND6,COX3
ND6,NDUFA8
ND6,COX6B1
ND6,NDUFB3
ND6,NDUFA1
ND6,COX2
ND6,PINK1
ND6,NDUFC1
ND6,NDUFB2
ND6,COX7C
ND6,ATP8
ND6,NDUFA5
ND6,NDUFA13
ND6,NDUFB1
ND6,ND4
ND6,ND2
ND6,ND3
ND6,ND5
ND6,NDUFAF4
ND6,COX7B
ND6,NDUFA3
ND6,NDUFV1
ND6,ND4L
ND6,NDUFB6
ND6,NDUFA6
ND6,UQCRQ
ND6,NDUFC2-KCTD14
ND6,ND1
MINDY1,UBC
MINDY1,UBB
MINDY1,UBA52
MAST2,PTEN
GPX7,CYP2C8
GPX7,SOD2
GPX7,CHAC1
GPX7,GPX3
GPX7,ALOX5
GPX7,ALOX15B
GPX7,CYP2J2
GPX7,TXNDC12
GPX7,GLRX
GPX7,TXN
GPX7,GPX2
GPX7,GSS
GPX7,TXNRD1
GPX7,XDH
GPX7,GPX5
GPX7,GPX8
OPA1,OMA1
OPA1,PINK1
OPA1,MFN1
OPA1,MFN2
OPA1,PHB2
ND1,SDHB
ND1,PWWP3A
ND1,NDUFA6
ND1,NDUFA5
ND1,ND5
ND1,NDUFB2
ND1,UQCRB
ND1,FDX2
ND1,PWWP4
ND1,COX7B
ND1,SLC25A25
ND1,NDUFAF5
ND1,UQCRQ
ND1,ATP8
ND1,NDUFA13
ND1,ND4
ND1,ND3
ND1,NDUFC1
ND1,R3HDM4
ND1,NDUFAB1
ND1,NDUFB3
ND1,NDUFAF4
ND1,NDUFB6
ND1,TIMMDC1
ND1,COX7C
ND1,SLC25A24
ND1,NDUFB1
ND1,UQCR11
ND1,OR10W1
ND1,NDUFS5
ND1,NDUFS2
ND1,COX3
ND1,COX6B1
ND1,NDUFA8
ND1,NDUFA3
ND1,NDUFV1
ND1,ND4L
ND1,ND2
ND1,COX2
ND1,NDUFAF6
ND1,COX4I1
ND1,NDUFA11
ND1,NDUFA1
DENND10,COMMD5
DENND10,CCDC93
DENND10,COMMD2
DENND10,COMMD3
DENND10,CCDC22
DENND10,VPS29
DENND10,DENND11
AKAP13,GNA13
AKAP13,PRKD1
AKAP13,AKAP1
AKAP13,ARHGEF11
AKAP13,RHOA
SMC3,SMC5
SMC3,MDC1
SMC3,REC8
SMC3,RAD21L1
SMC3,SYCP3
SMC3,CTCF
SMC3,HDAC8
SMC3,CHTF8
SMC3,STAG1
SMC3,SMC6
SMC3,STAG3
EIF1AY,RPS16
EIF1AY,RPL5
EIF1AY,RPS18
EIF1AY,RPSA
EIF1AY,RPL23
EIF1AY,RPS19
EIF1AY,CXorf66
EIF1AY,RPS4Y2
EIF1AY,EIF3A
EIF1AY,MRPS12
EIF1AY,RPS24
EIF1AY,RPL11
EIF1AY,RPS6
EIF1AY,RPS15
EIF1AY,MRPS6
EIF1AY,RPS20
EIF1AY,RPS25
EIF1AY,RPS5
EIF1AY,RPS28
EIF1AY,RPS7
EIF1AY,MRPL36
EIF1AY,RPS17
EIF1AY,MRPS14
EIF1AY,RPS29
EIF1AY,EIF3I
EIF1AY,EIF1AX
EIF1AY,UTY
EIF1AY,EIF2S2
EIF1AY,RPS13
EIF1AY,FAU
EIF1AY,EIF1
EIF1AY,RPS9
EIF1AY,EIF3CL
EIF1AY,RPS14
H2BW1,RNF20
H2BW1,H3-4
H2BW1,H3-7
PCGF3,PHC3
PCGF3,BMI1
PCGF3,PCGF6
PCGF3,PHC1
PCGF3,EZH1
PCGF3,HDAC2
PCGF3,AEBP2
PCGF3,ASXL1
PCGF3,ZNRF3
PCGF3,RBBP4
PCGF3,RBBP7
PCGF3,RNF2
PCGF3,RING1
PCGF3,PCGF2
PCGF3,CBX6
PCGF3,BAP1
PCGF3,UBAP2L
PCGF3,BCOR
PCGF3,RYBP
PCGF3,HNRNPK
ND4L,NDUFB6
ND4L,NDUFA6
ND4L,PWWP3A
ND4L,NDUFB1
ND4L,ND5
ND4L,COX7C
ND4L,NDUFA5
ND4L,NDUFB2
ND4L,COX3
ND4L,UQCRB
ND4L,COX6B1
ND4L,NDUFA8
ND4L,UQCR11
ND4L,NDUFS5
ND4L,NDUFS2
ND4L,NDUFV1
ND4L,UQCRQ
ND4L,PWWP4
ND4L,NDUFA3
ND4L,COX7B
ND4L,ND4
ND4L,ND3
ND4L,ND2
ND4L,ATP8
ND4L,NDUFA13
ND4L,COX2
ND4L,NDUFC1
ND4L,NDUFA11
ND4L,NDUFA1
ND4L,NDUFB3
ND4L,COX4I1
ND4L,NDUFAB1
RPL12,RPL14
RPL12,RPL39L
RPL12,RPS29
RPL12,NACA
RPL12,SRP19
RPL12,MRPL9
RPL12,RPL31
RPL12,FLT3LG
RPL12,RPL28
RPL12,RPS27
RPL12,RPL35A
RPL12,MRPL19
RPL12,SRP54
RPL12,RPS13
RPL12,SEC61G
RPL12,RPL27
RPL12,TPT1
RPL12,FAU
RPL12,GSPT1
RPL12,RPL36A
RPL12,RPLP0
RPL12,RPL32
RPL12,RPS9
RPL12,RPL36A-HNRNPH2
RPL12,RPL17-C18orf32
RPL12,RPL39
RPL12,RPL13A
RPL12,RPS14
RPL12,RPLP2
RPL12,RPL34
RPL12,RPS18
RPL12,RPS16
RPL12,RPL5
RPL12,SERBP1
RPL12,MRPS16
RPL12,RPL23
RPL12,RPL7L1
RPL12,RPS19
RPL12,RACK1
RPL12,RPSA
RPL12,IPO11
RPL12,RPS10
RPL12,RPS4Y2
RPL12,MRTO4
RPL12,RPL7A
RPL12,RPL6
RPL12,RPL36
RPL12,NSA2
RPL12,RPS24
RPL12,RPL11
RPL12,RPL18
RPL12,RPL9
RPL12,NACA2
RPL12,RPL24
RPL12,MRPS6
RPL12,RPS10-NUDT3
RPL12,RPL37A
RPL12,RPS8
RPL12,RPS15
RPL12,BTF3
RPL12,RPS6
RPL12,UBA52
RPL12,RPL26
RPL12,RPL10A
RPL12,RPS25
RPL12,EIF6
RPL12,RPL23A
RPL12,RPL17
RPL12,RPS20
RPL12,RPS7
RPL12,RPS4X
RPL12,RPL26L1
RPL12,RPS28
RPL12,RPS5
RPL12,RPL30
RPL12,RPS17
RPL12,MRPL36
IPO9,IPO7
IPO9,H2AC16
IPO9,TNPO2
IPO9,H2AC4
IPO9,H2AC6
IPO9,H2BC11
IPO9,H2AC15
COA3,SURF1
COA3,CMC1
MVB12B,VPS36
MVB12B,SNF8
MVB12B,STAM
MVB12B,PDCD6IP
MVB12B,CHMP1B
MVB12B,UBAP1
MVB12B,CHMP2A
MVB12B,CHMP7
MVB12B,VPS28
TBKBP1,IKBKE
TBKBP1,IKBKG
TBKBP1,CALCOCO2
TBKBP1,TNF
TBKBP1,AZI2
CNTNAP2,KCNA1
CNTNAP2,LGI1
CNTNAP2,FOXP2
CNTNAP2,NLGN4X
CNTNAP2,KCNA2
CD247,HLA-DPB1
CD247,LAT
CD247,CD8A
CD247,ITK
CD247,HLA-DMB
CD247,HLA-DQA2
CD247,PRF1
CD247,HLA-DOB
CD247,HLA-DRB5
CD247,CD2
CD247,SHC1
CD247,CD274
CD247,SYK
CD247,B2M
