gene1,gene2
UQCR10,NDUFA3
UQCR10,ND2
UQCR10,SDHC
UQCR10,COA6
UQCR10,NDUFB2
UQCR10,ATP5MGL
UQCR10,GATC
UQCR10,HTT
UQCR10,UQCRB
UQCR10,IFNGR2
UQCR10,ATP5MK
UQCR10,NDUFA6
UQCR10,NDUFA4L2
UQCR10,PMPCA
UQCR10,SDHB
UQCR10,ND5
UQCR10,NDUFA5
UQCR10,NDUFC1
UQCR10,NDUFB3
UQCR10,COX6B2
UQCR10,CYTB
UQCR10,COX7B2
UQCR10,NDUFAB1
UQCR10,R3HDM4
UQCR10,UQCRQ
UQCR10,COX1
UQCR10,COX7B
UQCR10,ND6
UQCR10,UQCRHL
UQCR10,ND3
UQCR10,NDUFA4
UQCR10,ND4
UQCR10,NDUFA13
ADGRG3,GNB1
SMAD3,BMPR1A
SMAD3,PARP1
SMAD3,RUNX2
SMAD3,SPTBN1
SMAD3,MYC
SMAD3,PMEPA1
SMAD3,NOTCH4
SMAD3,SMAD9
SMAD3,TGIF2
SMAD3,BRCA1
SMAD3,ZEB2
SMAD3,NEDD4L
SMAD3,NEDD9
SMAD3,TRAF6
SMAD3,CDKN1A
SMAD3,AR
SMAD3,SMURF1
SMAD3,ZFYVE16
SMAD3,CHUK
SMAD3,RNF111
SMAD3,SMAD5
SMAD3,FOXM1
SMAD3,SMAD4
SMAD3,EOMES
SMAD3,JUN
SMAD3,SKI
SMAD3,NEDD4
SMAD3,RELA
SMAD3,ACVR1B
SMAD3,ACVR1
SMAD3,YBX1
SMAD3,ATF3
SMAD3,CREB1
SMAD3,FOXO1
SMAD3,TRIM33
SMAD3,CEBPA
SMAD3,FOXL2
SMAD3,HDAC1
SMAD3,SKIL
SMAD3,HIF1A
SMAD3,FOXH1
SMAD3,WWTR1
SMAD3,FOXO3
SMAD3,E2F4
SMAD3,WWP1
SMAD3,MAPK9
SMAD3,NKX2-1
SMAD3,TEAD4
SMAD3,TFDP1
SMAD3,DROSHA
SMAD3,AKT1
SMAD3,BMPR1B
SMAD3,RUNX3
SMAD3,RBL1
SMAD3,MAPK8
SMAD3,TGFBR1
SMAD3,TGFB2
SMAD3,E2F5
SMAD3,YAP1
SMAD3,HMGA2
SMAD3,ACVR2B
SMAD3,NOTCH1
SMAD3,NFATC2
SMAD3,BMPR2
SMAD3,TGFBR2
SMAD3,CTNNB1
BACE2,RTN3
BACE2,FYN
BACE2,RTN4
WBP2NL,UQCRB
WBP2NL,UQCRQ
SS18L1,BCL7C
SS18L1,DPF1
SS18L1,SMARCC2
SS18L1,SMARCA4
SS18L1,SSX1
SS18L1,SMARCD1
ADSS1,GOT1
ADSS1,ADSL
ADSS1,ENTPD8
ADSS1,ENTPD5
ADSS1,NUDT16
ADSS1,ENTPD4
ADSS1,IL4I1
ADSS1,ASS1
ADSS1,NT5C1B
ADSS1,NT5C3B
ADSS1,NT5M
ADSS1,AMPD2
ADSS1,AMPD1
ADSS1,IMPDH1
ADSS1,ASRGL1
ADSS1,NT5C3A
ADSS1,ENTPD6
ADSS1,ITPA
ADSS1,ENTPD1
ADSS1,ADSS2
ADSS1,NAT8L
ADSS1,GART
ADSS1,NT5C2
ADSS1,ASNS
ADSS1,AMPD3
ADSS1,NT5C1B-RDH14
FIGLA,SOHLH1
FIGLA,NOBOX
FIGLA,FOXL2
FIGLA,POF1B
PLA2G6,PRKCA
PLA2G6,PNPLA6
PLA2G6,PRKCB
PLA2G6,FTL
GH2,THPO
GH2,GHRH
GH2,IGF1
GH2,PRLR
GH2,CSH2
GH2,GHR
GH2,CNTF
SERPINA5,PLAU
CYP2U1,ALOX12B
CYP2U1,CYP2J2
CYP2U1,CYP4A22
CYP2U1,CYP4F8
CYP2U1,ALOX15B
CYP2U1,CYP2E1
CYP2U1,ALOX5
CYP2U1,PTGS1
CYP2U1,CYP2C8
CYP2U1,PTGS2
CYP2U1,CYP2C19
DEFB108B,DEFB107A
DEFB108B,DEFB106B
DEFB108B,DEFB105A
INPP5J,IPMK
INPP5J,ITPKB
INPP5J,INPP5A
INPP5J,INPP1
INPP5J,INPP5K
INPP5J,MINPP1
UBA7,UBE2G1
UBA7,UBA1
UBA7,ISG15
UBA7,UBE2A
UBA7,UBA52
UBA7,UBE2L3
UBA7,UBB
UBA7,UBE2E2
UBA7,UBC
H3C13,KDM1A
H3C13,H2AC17
H3C13,MLLT3
H3C13,CDYL2
H3C13,GTF2B
H3C13,H3C11
H3C13,KDM6A
H3C13,H4C13
H3C13,H3C15
H3C13,H4C12
H3C13,H2BC9
H3C13,KMT5A
H3C13,H2BC26
H3C13,H3C8
H3C13,HDGFL2
H3C13,PHF8
H3C13,HDAC8
H3C13,H3C14
H3C13,CTCF
H3C13,H2AC18
H3C13,PSIP1
H3C13,SMARCA2
H3C13,CBX3
H3C13,CGAS
H3C13,H4C1
H3C13,BRPF1
H3C13,TAF1
H3C13,PHC3
H3C13,PHF1
H3C13,PYGO2
H3C13,H2AC19
H3C13,BMI1
H3C13,BRD1
H3C13,H3C7
H3C13,H4C14
H3C13,ERCC2
H3C13,H2BC21
H3C13,MPHOSPH8
H3C13,PBRM1
H3C13,KDM5C
H3C13,H2AC11
H3C13,H3C2
H3C13,JMJD6
H3C13,H3C10
H3C13,UBC
H3C13,H2BC3
H3C13,IPO4
H3C13,HDAC2
H3C13,H1-0
H3C13,GTF2A2
H3C13,H4C4
H3C13,H2AC16
H3C13,SPHK2
H3C13,SPIN1
H3C13,H3C1
H3C13,H2BC14
H3C13,H3-5
H3C13,KMT2A
H3C13,H4C15
H3C13,TRIM24
H3C13,H4C3
H3C13,JARID2
H3C13,TP53BP1
H3C13,CHD1
H3C13,MACROH2A1
H3C13,H3C4
H3C13,EHMT1
H3C13,SIRT3
H3C13,UBB
H3C13,POLR2E
H3C13,H4C2
H3C13,CBX1
H3C13,POLR2K
H3C13,SP100
H3C13,CHD4
H3C13,UHRF1
H3C13,EGLN2
H3C13,H4C9
H3C13,H2BC12L
H3C13,KDM4A
H3C13,POLR2B
H3C13,PRMT6
H3C13,MYC
H3C13,H2BC10
H3C13,CHUK
H3C13,H2AC13
H3C13,PHF21A
H3C13,H4C16
H3C13,H2AX
H3C13,KDM5A
H3C13,PPIE
H3C13,SETD1B
H3C13,TRIM66
H3C13,SMARCA4
H3C13,CHD1L
H3C13,EED
H3C13,RNF2
H3C13,CTR9
H3C13,ZZZ3
H3C13,ATRX
H3C13,RING1
H3C13,H2BC6
H3C13,H2BK1
H3C13,WDR5
H3C13,RTF1
H3C13,UBA52
H3C13,H2BC13
H3C13,H3C3
H3C13,H2BW1
H3C13,SUV39H1
H3C13,RBBP7
H3C13,RBBP4
H3C13,H2BC11
H3C13,ING1
H3C13,H2AC15
H3C13,SLCO6A1
H3C13,H2AJ
H3C13,H2AC6
H3C13,H4C5
H3C13,CDC73
H3C13,DNMT1
H3C13,NSD2
H3C13,SUPT5H
H3C13,SIRT5
H3C13,TCEA1
H3C13,TAF3
H3C13,DPY30
H3C13,H4C7
H3C13,POLR2H
H3C13,H2BC18
H3C13,PRMT1
H3C13,KAT5
H3C13,MORC3
H3C13,H2BC7
H3C13,H3C12
H3C13,H2BC17
H3C13,H3-3A
H3C13,LBR
H3C13,JUN
H3C13,DOT1L
H3C13,ASH2L
H3C13,BANF1
H3C13,EHMT2
H3C13,H2BC15
H3C13,H2BC12
H3C13,H3-7
H3C13,H2AC4
H3C13,PADI4
H3C13,ING4
H3C13,CBX6
H3C13,H2BC8
H3C13,RPS6KA5
H3C13,H3C6
H3C13,HDAC1
H3C13,H3-4
H3C13,TAF9
H3C13,H4C11
H3C13,H2AC12
H3C13,SKIC8
H3C13,TNPO1
H3C13,H2BW2
H3C13,SETD2
H3C13,TAF6
H3C13,POLR2F
H3C13,TRIM33
FAAP100,CENPX
FAAP100,UBE2T
FAAP100,FAAP24
FAAP100,PLAA
FAAP100,FANCB
FAAP100,FANCL
FAAP100,FAAP20
FAAP100,FANCA
FAAP100,BLM
FAAP100,FANCG
LAMP1,CD63
LAMP1,SEC13
LAMP1,MTOR
LAMP1,TFRC
LAMP1,LAMP2
LAMP1,KPTN
LAMP1,BECN1
LAMP1,CIDEB
LAMP1,MIOS
LAMP1,DEPDC5
LAMP1,SZT2
LAMP1,SEH1L
LAMP1,MAP1LC3B
HSD17B13,TM6SF2
SULT1C3,PAPSS2
TUBA8,TUBB
TUBA8,TUBB2A
TUBA8,TUBB8
TUBA8,MAPT
TUBA8,TJP1
TUBA8,ARHGEF2
TUBA8,TUBB4B
USP17L2,ZUP1
DNAH8,DNAH2
DNAH8,DNAH17
DNAH8,DNAI2
DNAH8,DNAH1
DNAH8,DNAI1
ARSI,ARSK
MRPL40,MRPL37
MRPL40,MRPS16
MRPL40,MRPL45
MRPL40,RPL23
MRPL40,RPS18
MRPL40,MRPS26
MRPL40,MRPL35
MRPL40,MRPS30
MRPL40,RPL11
MRPL40,MRPS12
MRPL40,MRPL14
MRPL40,MRPL2
MRPL40,MRPL55
MRPL40,MRPS27
MRPL40,RPS20
MRPL40,MRPL21
MRPL40,NDUFAB1
MRPL40,MRPL12
MRPL40,HIBCH
MRPL40,MRPS6
MRPL40,MRPL50
MRPL40,MRPL36
MRPL40,MRPL18
MRPL40,MRPS22
MRPL40,MRPS18A
MRPL40,MRPL43
MRPL40,MRPS15
MRPL40,MRPL47
MRPL40,MRPS14
MRPL40,MRPL42
MRPL40,MRPL23
MRPL40,CHCHD1
MRPL40,MRPL19
MRPL40,MRPL52
MRPL40,MRPL9
MRPL40,AURKAIP1
MRPL40,MRPL22
MRPL40,MRPL41
MRPL40,MRPL28
MRPL40,MRPS2
MRPL40,MRPL30
MRPL40,MRPL24
MRPL40,PPP1R26
MRPL40,MRPS21
MRPL40,MRRF
MRPL40,MRPL20
MRPL40,DAP3
MRPL40,MTRES1
MRPL40,MALSU1
MRPL40,RPS9
SKA2,CENPF
KCND2,DPP6
KCND2,DLG4
KCND2,KCNIP2
KCND2,KCNIP4
KCND2,DPP10
KCND2,NCS1
KCND2,FAU
KCND2,KCNAB2
KCND2,KCNIP1
KCND2,IRX5
CYP2F1,EPHX1
MIPOL1,ASTN2
MIPOL1,FRK
MIPOL1,RPAP2
MIPOL1,BLOC1S6
RAB11B,RAB11FIP2
RAB11B,GDI2
RAB11B,PI4KB
RAB11B,GDI1
SLC35D3,SLC35A3
SLC35D3,SLC35A1
SLC35D3,SLC35B4
SLC35D3,SLC35B3
NXPH4,NRXN1
MTA1,GATAD2B
MTA1,MBD3
MTA1,HDAC1
MTA1,BCL11B
MTA1,CHD3
MTA1,CHD4
MTA1,ESR1
MTA1,RBBP7
MTA1,RBBP4
MTA1,HDAC2
MTA1,BCL11A
MTA1,MBD3L1
MTA1,ZNF512B
MTA1,KDM1A
MTA1,GATAD2A
MTA1,MTA3
IFNL2,JAK1
IFNL2,IFNAR2
IFNL2,IFNL3
IFNL2,IL22
EYA2,SIX1
EYA2,PAX3
MX2,IFI44
MX2,RSAD2
MX2,IFIT1
MX2,IFIT3
MX2,RIGI
MX2,IRF7
MX2,MX1
MX2,OAS1
MX2,SAMHD1
MX2,STAT1
MX2,XAF1
MX2,IFIT2
MX2,IRF9
MX2,OAS2
MX2,ISG15
ACAA1,HSDL2
ACAA1,PEX5
ACAA1,ECI2
ACAA1,HMGCLL1
ACAA1,ACLY
ACAA1,HADH
ACAA1,HMGCS2
ACAA1,HADHA
ACAA1,ACADVL
ACAA1,SUCLG1
ACAA1,HTD2
ACAA1,ACAT2
ACAA1,HMGCL
ACAA1,ACOX3
ACAA1,GNPAT
ACAA1,ECHDC1
ACAA1,HSD17B4
ACAA1,ACSS3
ACAA1,CS
ACAA1,ACADSB
ACAA1,DLST
ACAA1,ALDH6A1
ACAA1,SUCLA2
ACAA1,OXCT2
ACAA1,ECHS1
ACAA1,SUCLG2
ACAA1,PCCB
ACAA1,PCCA
ACAA1,SCP2
ADI1,TAT
ADI1,IL4I1
ADI1,APIP
SHMT2,CBS
SHMT2,SARDH
SHMT2,FPGS
SHMT2,MTHFD2L
SHMT2,GART
SHMT2,GNMT
SHMT2,MTHFD1
SHMT2,IBA57
SHMT2,PSPH
SHMT2,BABAM1
SHMT2,PHGDH
SHMT2,SDSL
SHMT2,BABAM2
SHMT2,ALAS2
SHMT2,ADSL
SHMT2,MTHFD1L
SHMT2,DHFR
SHMT2,PSAT1
SHMT2,SRR
SHMT2,GATM
SHMT2,GAPDH
SHMT2,ALAS1
SHMT2,BRCC3
SHMT2,FTCD
SHMT2,GLDC
SHMT2,MTR
SHMT2,MTHFD2
SHMT2,MTHFR
MAPK11,PRKG1
MAPK11,CDKN2A
MAPK11,MAP2K4
MAPK11,MAP3K5
MAPK11,NCOA3
MAPK11,MALT1
MAPK11,MAPK8
MAPK11,MAX
MAPK11,MAP2K7
MAPK11,MAPKAPK3
MAPK11,AKT1
MAPK11,RPS6KA4
MAPK11,DUSP8
MAPK11,MAPKAPK5
MAPK11,AKT2
MAPK11,FOXO3
MAPK11,MAPK9
MAPK11,MAP3K7
MAPK11,RAPGEF4
MAPK11,DUSP10
MAPK11,FOXO1
MAPK11,RPS6KA5
MAPK11,FOXO4
MAPK11,DDIT3
MAPK11,MAP2K6
MAPK11,MAPKAPK2
MAPK11,ELK4
MAPK11,ELK1
MAPK11,PTK2
MAPK11,MEF2C
MAPK11,JUN
MAPK11,AKT3
MAPK11,BCL10
MAPK11,PTPN5
MAPK11,ESR1
MAPK11,ESR2
MAPK11,RAPGEF3
MAPK11,MEF2A
MAPK11,MAP2K3
MAPK11,CARD9
MAPK11,NEFL
MAPK11,DLG1
NPAP1,SNRPN
NPAP1,MAGEL2
BSG,SPN
BSG,SLC16A7
BSG,CAV1
BSG,XKR8
BSG,SLC16A1
BSG,CD44
BSG,PPIL2
BSG,PPIA
BSG,SLC3A2
BSG,DPP4
BSG,SLC16A4
BSG,ACE2
BSG,SLC16A3
BSG,ITGB1
BSG,SLC2A1
BSG,AJAP1
MRGPRX2,GNAS
MRGPRX2,CORT
MRGPRX2,GNB1
MRGPRX2,ADM
MRGPRX2,GNAI1
MRGPRX2,CENPS-CORT
ALG12,ALG3
ALG12,ALG9
ALG12,DPM1
MC2R,ADCYAP1
MC2R,CYP17A1
MC2R,FSHB
MC2R,GNB1
MC2R,CYP21A2
MC2R,GIP
MC2R,MRAP
MC2R,NPPA
MC2R,VIP
MC2R,POMC
MC2R,GNAS
MC2R,GCG
CMTM4,CMTM3
CMTM4,CMTM1
MRPL12,MRPS21
MRPL12,PPP1R26
MRPL12,EFTUD2
MRPL12,RPS14
MRPL12,MRRF
MRPL12,RPL12
MRPL12,DAP3
MRPL12,MRPL20
MRPL12,RPL17-C18orf32
MRPL12,RPL13A
MRPL12,RPS9
MRPL12,MALSU1
MRPL12,HMGN4
MRPL12,MRPL22
MRPL12,RPLP0
MRPL12,AURKAIP1
MRPL12,POLR1B
MRPL12,MRPL41
MRPL12,NPSR1
MRPL12,PDCD11
MRPL12,MRPS2
MRPL12,MRPL28
MRPL12,MRPL24
MRPL12,MRPL30
MRPL12,RPS13
MRPL12,SMKR1
MRPL12,MRPL23
MRPL12,CHCHD1
MRPL12,POLR3A
MRPL12,MRPL19
MRPL12,RPL3
MRPL12,MRPL9
MRPL12,MRPL52
MRPL12,FLT3LG
MRPL12,MTERF4
MRPL12,HMGN2
MRPL12,MRPL43
MRPL12,RPS29
MRPL12,MRPS15
MRPL12,HMGN1
MRPL12,MRPS14
MRPL12,MRPL47
MRPL12,MRPL42
MRPL12,MRPL36
MRPL12,MRPL18
MRPL12,GFM2
MRPL12,RPL26L1
MRPL12,POLR2B
MRPL12,MRPS22
MRPL12,RPS5
MRPL12,MRPS18A
MRPL12,POLR1C
MRPL12,RPL17
MRPL12,RPL23A
MRPL12,TEX48
MRPL12,MRPL21
MRPL12,RPS20
MRPL12,RPL10A
MRPL12,NDUFAB1
MRPL12,RPL26
MRPL12,MRPS6
MRPL12,MTG2
MRPL12,RPS2
MRPL12,RPS15
MRPL12,MRPL50
MRPL12,RPL7
MRPL12,MRPL35
MRPL12,NSUN4
MRPL12,MRPS30
MRPL12,RPL9
MRPL12,MRPS12
MRPL12,RPL11
MRPL12,MRTO4
MRPL12,MRPL14
MRPL12,MRPL2
MRPL12,POLRMT
MRPL12,MRPS27
MRPL12,MRPL55
MRPL12,RPSA
MRPL12,MRPL37
MRPL12,CXorf66
MRPL12,MRPL45
MRPL12,MRPS16
MRPL12,RPL23
MRPL12,RPL7L1
MRPL12,ATP5F1C
MRPL12,RPS18
MRPL12,RPS16
MRPL12,MRPS26
MRPL12,RPL5
KRTAP22-1,KRTAP20-1
KRTAP22-1,KRTAP24-1
KRTAP22-1,KRTAP15-1
KRTAP22-1,KRTAP6-3
RPS6KA4,RPS6KA5
RPS6KA4,CREB1
RPS6KA4,ATF4
BTLA,CD160
BTLA,CTLA4
BTLA,CD274
BTLA,PTPN11
BTLA,PDCD1
BTLA,TNFSF14
BTLA,TNFRSF14
BTLA,VTCN1
TTF1,PRKCB
TTF1,BAZ2A
TTF1,PRKACB
TTF1,PRKACG
TTF1,PRKCA
TRMT11,TRMT112
NEXN,PPP1R9A
COQ6,PDSS2
COQ6,PDSS1
COQ6,PSEN2
RPS19BP1,RPS3A
RPS19BP1,RPS19
RPS19BP1,EMG1
RPS19BP1,WDR46
LCE5A,LCE2B
LCE5A,LCE1A
LCE5A,LCE4A
SELENOV,SELENOT
SELENOV,SELENOH
SELENOV,SELENOK
NDEL1,PAFAH1B1
NDEL1,NDE1
NDEL1,DISC1
NDEL1,ANK2
TRDN,CALML4
TRDN,FKBP1B
TRDN,RYR1
TRDN,JPH4
TRDN,RYR2
TRDN,FKBP1A
TRDN,RYR3
TRDN,JPH2
TRDN,CASQ1
TRDN,CALML5
TRDN,ASPH
TRDN,JPH1
KRTAP17-1,KRTAP4-5
KRTAP17-1,KRTAP9-4
KRTAP17-1,KRTAP4-3
KRTAP17-1,KRTAP3-1
KRTAP17-1,KRTAP9-3
KRTAP17-1,KRTAP4-2
HAP1,GABRP
HAP1,GABRA5
HAP1,REPIN1
HAP1,DCTN1
HAP1,HTT
HAP1,GABRQ
HAP1,KLC1
HAP1,GABRE
HAP1,GABRD
HAP1,GABRA1
HAP1,GABRG3
HAP1,ACTR1A
HAP1,KLC2
HAP1,KLC3
HAP1,GABRA3
INTU,CPLANE2
PARVA,FERMT2
PARVA,ACTB
PARVA,PARVG
PARVA,ILK
PARVA,TESK1
PARVA,TLN2
PARVA,RSU1
PARVA,LIMS3
PARVA,PARVB
PARVA,ACTG1
PARVA,LIMS1
EMC10,EMC1
EMC10,EMC9
EMC10,EMC6
TAC4,CHKB
TAC4,TACR2
UBL4B,TEX15
GNAL,GNB1
GNAL,ADCY2
GNAL,ADCY5
GNAL,TMTC1
GNAL,GNAS
GNAL,DRD1
GNAL,GNG7
GNAL,ADORA2A
GNAL,ADCY7
GNAL,ADCY3
EXOC7,EXOC1
EXOC7,EXOC6B
EXOC7,EXOC8
EXOC7,EXOC5
EXOC7,EXOC1L
EXOC7,EXOC3
DHRSX,ZBED1
FGF3,FGFR3
FGF3,FRS2
FGF3,FGFBP1
FGF3,HSPG2
FGF3,KL
FGF3,FGFR1
FGF3,CD44
FGF3,FGFR2
FGF3,NTRK1
CYP27C1,AWAT2
CYP27C1,DGAT1
CYP27C1,ADH7
CYP27C1,RDH8
CYP27C1,DHRS3
CYP27C1,ADH6
CYP27C1,PNPLA4
CYP27C1,HSD17B6
CYP27C1,RDH11
CYP27C1,ADH4
CYP27C1,RDH16
CYP27C1,RDH12
CYP27C1,DHRS9
CYP27C1,ADH1C
CYP27C1,LRAT
CYP27C1,SDR16C5
RGS9BP,RGS6
RGS9BP,RGS7
RGS9BP,RGS11
RGS9BP,RGS7BP
KLHDC10,CUL2
KLHDC10,PRAMEF15
KLHDC10,PRAME
KLHDC10,PRAMEF6
F3,SERPINC1
F3,THBD
F3,F10
F3,GPT
F3,F7
F3,F8
F3,F11
WDR25,PRPF8
WDR25,CWC22
WDR25,SNW1
WDR25,CRNKL1
WDR25,BUD31
WDR25,SNRPG
WDR25,BCAS2
WDR25,SNRPD2
WDR25,CWC25
WDR25,PLRG1
WDR25,XAB2
WDR25,CWC15
WDR25,CDC5L
WDR25,SF3A3
WDR25,EFTUD2
KDM4D,JMJD1C
LCE1F,LCE2A
LCE1F,LCE2C
LCE1F,LCE2D
LCE1F,LCE1E
LCE1F,LCE6A
LCE1F,LCE2B
LCE1F,LCE1C
LCE1F,LCE1A
LCE1F,LCE1B
KRTAP10-11,KRTAP10-12
KRTAP10-11,KRTAP10-7
KRTAP10-11,KRTAP10-9
CACNA1H,CACNB4
CACNA1H,TRPC1
CACNA1H,CALML4
CACNA1H,ESR2
CACNA1H,CALML5
CACNA1H,CACNA2D1
CACNA1H,TRPC4
CACNA1H,NOS1
CACNA1H,CACNA1G
CACNA1H,CACNA1I
CACNA1H,CAV3
ATP4B,PPA1
ATP4B,PPA2
ATP4B,LHPP
UGT2B28,HSD17B3
UGT2B28,CYP1B1
UGT2B28,CYP1A1
UGT2B28,AOX1
UGT2B28,CYP2D6
UGT2B28,CYP3A4
UGT2B28,CYP19A1
UGT2B28,CYP1A2
UGT2B28,AKR1C1
UGT2B28,AKR1C2
UGT2B28,CYP2E1
UGT2B28,AKR1C4
UGT2B28,SLC35A2
UGT2B28,AKR1C3
KRTAP21-2,KRTAP21-1
KRTAP21-2,KRTAP21-3
ACTL7A,TES
ACTL7A,ENAH
SYNE3,MACF1
SYNE3,SYNE2
SYNE3,SYNE1
SYNE3,SUN1
SYNE3,SUN2
PCLO,RAPGEF4
PCLO,RIMS2
UNC5B,DCC
UNC5B,FLRT3
UNC5B,NEO1
UNC5B,PTK2
UNC5B,NTN4
UNC5B,SRC
UNC5B,DAPK1
UNC5B,AGAP2
UNC5B,PTPN11
DEFB105A,DEFB107A
DEFB105A,DEFB106B
DEFB106B,DEFB107A
KPNA4,KPNA2
KPNA4,RANBP3
KPNA4,TP53BP1
KPNA4,KDM1A
KPNA4,NUP50
KPNA4,RELA
KPNA4,RAN
KPNA4,RCC1
KPNA4,KPNA1
SLITRK2,PTPRD
HOMER1,HOMER3
HOMER1,GRIA1
HOMER1,SHANK2
HOMER1,ITPR3
HOMER1,TRPC1
HOMER1,DLG4
CFAP144,TEKT1
CFAP144,RIBC2
GNG2,GIPR
GNG2,GIP
GNG2,GNB1
GNG2,PIK3R6
GNG2,GABBR1
GNG2,NMS
GNG2,ADCYAP1
GNG2,ADGRG1
GNG2,GNAI3
GNG2,HTR1D
GNG2,GNAS
GNG2,OPRM1
GNG2,POMC
GNG2,GCGR
GNG2,GLP1R
GNG2,PLCB1
GNG2,GHRH
GNG2,PREX1
GNG2,CHRM4
GNG2,BDKRB2
GNG2,HTR7
GNG2,GNAI1
GNG2,PIK3R5
GNG2,APLNR
GNG2,GPR17
GNG2,KCNJ5
GNG2,NTSR1
GNG2,GNA13
GNG2,LPAR1
GNG2,CNR1
GNG2,KCNJ6
GNG2,AVPR2
GNG2,CXCR4
GNG2,GCG
GNG2,GRM2
GNG2,DRD3
GNG2,FPR2
GNG2,PTGER3
GNG2,DRD2
GNG2,HTR1B
GNG2,ADORA2A
FOXE3,GPR161
FOXE3,PITX3
SREK1,SRSF10
SREK1,SRSF3
SREK1,SRSF11
TAL2,LMO1
KRTAP6-2,KRTAP6-3
POLR3C,POLR2K
POLR3C,POLR2E
POLR3C,CRCP
POLR3C,POLR3H
POLR3C,POLR1C
POLR3C,POLR3G
POLR3C,BDP1
POLR3C,BRF1
POLR3C,POLR3GL
POLR3C,POLR3D
POLR3C,POLR2H
POLR3C,POLR2F
POLR3C,POLR3F
POLR3C,POLR3A
CYP2R1,DHCR7
CYP2R1,GC
PDZD8,ZFYVE27
LCE3C,LCE1A
TRIM46,THBS3
TRIM46,MTX1
FSCN2,XIRP2
FSCN2,TPRN
FSCN2,MYO7A
FSCN2,PLS1
ERCC6L,BLM
ERCC6L,CDC20
ERCC6L,EXO1
ERCC6L,CENPI
ERCC6L,CDK1
ERCC6L,BEND3
USP16,UBC
USP16,H2AC18
TMEM216,TMEM237
TMEM216,RPGRIP1L
TMEM216,ARL13B
TMEM216,MKS1
TMEM216,TMEM67
TMEM216,TCTN1
TMEM216,TCTN3
TMEM216,OFD1
TMEM216,NPHP4
TMEM216,CEP290
TMEM216,TMEM17
TMEM216,CC2D2A
RGS7BP,RGS6
RGS7BP,RGS7
RGS7BP,RGS11
KRTAP15-1,KRTAP20-1
KRTAP15-1,KRTAP24-1
LCE1A,LCE1E
LCE1A,LCE6A
LCE1A,LCE2A
LCE1A,LCE2C
LCE1A,LCE2D
LCE1A,LORICRIN
LCE1A,IVL
LCE1A,LCE3B
LCE1A,LCE1B
LCE1A,LCE4A
LCE1A,LCE2B
LCE1A,LCE1C
MT1F,MT1G
MT1F,MT1M
MT1F,MT1X
GRK1,ARRB2
GRK1,SAG
GRK1,ARRB1
GRK1,NCS1
PDE2A,APRT
PDE2A,PDE5A
PDE2A,ADK
PDE2A,GMPS
PDE2A,ITPA
PDE2A,ENPP1
PDE2A,ENPP3
PDE2A,GUK1
PDE2A,ADSL
PDE2A,AK3
KRTAP9-4,KRTAP3-1
KRTAP9-4,KRTAP9-3
PTPRB,CDH5
PTPRB,CTNNB1
PTPRB,TEK
PTPRB,PTN
PTPRB,CNTN1
GGN,FANCL
PTPRU,CTNNB1
CCIN,CYLC2
LCE3A,LCE3D
LCE3A,SPRR2B
LCE3A,LCE2A
ARID2,PBRM1
ARID2,H2BC21
ARID2,BCL11A
ARID2,BCL7A
ARID2,PHF10
ARID2,BRD7
ARID2,DPF1
ARID2,SMARCB1
ARID2,BCL7C
ARID2,SMARCA2
ARID2,SMARCC2
ARID2,H3C12
ARID2,BRD9
ARID2,SS18
ARID2,BCL11B
ARID2,BICRA
ARID2,ACTB
ARID2,ARID1B
ARID2,SMARCD2
ARID2,SMARCA4
ARID2,SMARCD1
ARID2,ACTL6A
WASF3,ABI1
WASF3,NCKAP1
WASF3,BRK1
WASF3,WASF2
WASF3,WAS
WASF3,ACTB
WASF3,CYFIP1
WASF3,WASF1
WASF3,ACTG1
WASF3,CYFIP2
HPDL,PCCB
HPDL,MCCC2
PDCD1,PVR
PDCD1,PTPN11
PDCD1,CTLA4
PDCD1,CD274
PDCD1,ICOSLG
PDCD1,PDCD1LG2
PDCD1,CD8A
PDCD1,CD247
PDCD1,VTCN1
PDCD1,LGALS9
PDCD1,PTPN6
PDCD1,LOC102723407
GHRL,CCK
GHRL,PYY
GHRL,MLN
GHRL,NPY1R
GHRL,NPY
GHRL,PPY
GHRL,POMC
GHRL,CRHR2
GHRL,GCG
GHRL,INS
GHRL,DRD2
GHRL,IGF1
GHRL,GHRH
EDARADD,EDA
EDARADD,TRAF6
ZNRF1,UBE2D2
TMEM17,TMEM237
TMEM17,TCTN1
TMEM17,CEP290
TMEM17,CC2D2A
TMEM17,MKS1
TMEM17,TMEM67
HSP90AA1,ACTB
HSP90AA1,HSPA1A
HSP90AA1,GAPDH
HSP90AA1,CD9
HSP90AA1,CUL5
HSP90AA1,CHEK1
HSP90AA1,MYC
HSP90AA1,HSPD1
HSP90AA1,BCL2
HSP90AA1,CAV1
HSP90AA1,HDAC6
HSP90AA1,MAPT
HSP90AA1,AR
HSP90AA1,NLRP3
HSP90AA1,FKBPL
HSP90AA1,CHUK
HSP90AA1,CACYBP
HSP90AA1,RAF1
HSP90AA1,HSPA1B
HSP90AA1,EEF1A1
HSP90AA1,IKBKB
HSP90AA1,BAG3
HSP90AA1,ESR1
HSP90AA1,ESR2
HSP90AA1,DNAJA1
HSP90AA1,EZR
HSP90AA1,CALML4
HSP90AA1,STAT1
