gene1,gene2
DHX8,ALYREF
SLC4A1,EPB42
SLC4A1,GYPA
SLC4A1,EPB41
SLC4A1,SPTA1
SLC4A1,ANK3
SLC4A1,ANK1
SLC4A1,GYPB
SLC4A1,ALAS2
SLC4A1,RHAG
SLC4A1,AQP1
SLC4A1,AHSP
SLC4A1,ANK2
SLC4A1,RHCE
SLC4A1,CA2
FOXF1,SHH
FOXF1,GATA4
COTL1,ALOX5
MLYCD,PRKAA1
MLYCD,PRKAB1
MLYCD,ACSF3
MLYCD,PRKAG2
MLYCD,ACAT1
MLYCD,ACAT2
MLYCD,MCAT
MLYCD,ACACB
MLYCD,PRKAA2
MLYCD,ACACA
MLYCD,DLAT
MLYCD,PRKAG3
MLYCD,ACSS1
MLYCD,FASN
MLYCD,ALDH6A1
MLYCD,PRKAG1
SMURF2,UBE2D1
SMURF2,SMAD6
SMURF2,RHOA
SMURF2,SMAD1
SMURF2,USP15
SMURF2,PTCH1
SMURF2,EGFR
SMURF2,RPS27A
SMURF2,UBC
SMURF2,PTCH2
SMURF2,TGFBR1
SMURF2,STAMBP
SMURF2,TGFBR2
SMURF2,UBB
SMURF2,SMURF1
SMURF2,SMAD5
SMURF2,UBE2L3
SMURF2,UBA52
SMURF2,UBE2D3
SMURF2,SMAD4
SMURF2,SKIL
SMURF2,SMAD3
GLP2R,GNG2
GLP2R,GCG
GLP2R,GNB1
GLP2R,GLP1R
DNAH9,DNAI1
DNAH9,DNAI2
CHD5,MTA3
CHD5,GATAD2A
CHD5,MTA1
CHD5,HDAC2
CHD5,RBBP4
CHD5,RBBP7
CHD5,CHD4
CHD5,HDAC1
CHD5,MTA2
CHD5,GATAD2B
CHD5,MBD3
ERP44,ERO1B
ERP44,ITPR1
ERP44,ZNF385A
ERP44,SUMF1
ERP44,ERO1A
ERP44,DNAJB11
ERP44,PRDX4
ERP44,TXN
INVS,DVL3
INVS,DVL1
INVS,NEK8
INVS,NPHP4
INVS,NPHP1
INVS,NPHP3
INVS,ANKS6
GINS1,WDHD1
GINS1,GINS3
GINS1,CDC45
GINS1,MCM3
GINS1,MCM6
GINS1,MCM2
GINS1,CLSPN
GINS1,MCM7
GINS1,LRR1
GINS1,TIMELESS
GINS1,RFC4
GINS1,MCM9
GINS1,MCM10
GINS1,GINS4
GINS1,POLE
SLC12A2,PRKACB
SLC12A2,OXSR1
SLC12A2,STK39
SLC12A2,WNK1
SLC12A2,ADCY3
SLC12A2,ADCY9
SLC12A2,PRKACG
SLC12A2,PRKACA
SLC12A2,WNK3
SLC12A2,SLC4A2
SLC27A6,ACSL1
RNF167,SLC67A1
RNF167,UBE2E1
RNF167,UBE2D1
PITPNM3,PITPNC1
PITPNM3,CCL18
PITPNM3,PITPNA
PITPNM3,PTK2B
PITPNM3,PITPNB
GNAO1,ADRA2A
GNAO1,HTR1B
GNAO1,DRD2
GNAO1,RGS16
GNAO1,GNB2
GNAO1,AVPR2
GNAO1,GNGT2
GNAO1,GNG2
GNAO1,RGS4
GNAO1,GNAI1
GNAO1,GNG4
GNAO1,ADGRL3
GNAO1,GNAI2
GNAO1,GNAI3
GNAO1,GNG3
GNAO1,RGS7
GNAO1,GNB1
GNAO1,RIC8A
CFAP20,TUBA1A
CFAP20,EFHC1
CFAP20,PACRG
CFAP20,TUBB4B
CFAP20,ENKUR
CFAP20,CFAP45
CFAP20,GTF2B
CFAP20,EFHB
CFAP20,EFHC2
CSNK2A2,PLEKHO1
CSNK2A2,KMT5B
CSNK2A2,KIF5C
CSNK2A2,DVL3
CSNK2A2,PRNP
CSNK2A2,CSNK2A3
CSNK2A2,CTNNB1
CSNK2A2,DVL1
CSNK2A2,AUTS2
CSNK2A2,SSRP1
CSNK2A2,PTEN
CSNK2A2,BRD2
CSNK2A2,CSNK2B
CSNK2A2,YAF2
CSNK2A2,TP53
CSNK2A2,FBRS
CSNK2A2,RYBP
CSNK2A2,PCGF5
CSNK2A2,FUNDC1
CSNK2A2,RNF2
CSNK2A2,RING1
COQ9,COQ8B
COQ9,PDSS2
COQ9,PSEN2
COQ9,PDSS1
COQ9,COQ4
COQ9,COQ2
COQ9,COQ6
COQ9,COQ5
COQ9,COQ7
NLRC5,NLRP6
NLRC5,CHUK
NLRC5,MAVS
NLRC5,NLRP3
NLRC5,IKBKB
NLRC5,NLRC4
NLRC5,RIGI
NLRC5,IFIH1
SRCAP,CFDP1
SRCAP,ANP32E
SRCAP,ACTL6A
SRCAP,TRRAP
SRCAP,RUVBL2
SRCAP,DMAP1
SRCAP,VPS72
SRCAP,EP300
SRCAP,H2AZ2
SRCAP,KAT5
SRCAP,ZNHIT1
SRCAP,H2AZ1
SRCAP,EP400
SRCAP,RUVBL1
SETD1A,WDR5
SETD1A,PAXIP1
SETD1A,KAT2B
SETD1A,SETD1B
SETD1A,HCFC1
SETD1A,H3-4
SETD1A,RBBP5
SETD1A,SETD2
SETD1A,DOT1L
SETD1A,ASH2L
SETD1A,H3-7
SETD1A,H3C13
SETD1A,DPY30
SETD1A,EP300
SETD1A,H3C12
SETD1A,PHF8
SETD1A,SDC1
SETD1A,KDM1A
SETD1A,KDM6A
SETD1A,KMT2A
SETD1A,H3-5
SETD1A,CTNNB1
SETD1A,CXXC1
SETD1A,WDR82
ZNF629,ZUP1
PCSK2,INS
PCSK2,SCG5
SPTLC1,UGCG
SPTLC1,KDSR
SPTLC1,SPTSSA
SPTLC1,ABCA1
SPTLC1,GOLGA7
SPTLC1,ORMDL1
SPTLC1,TLCD3B
SPTLC1,SPTSSB
SPTLC1,AGXT
SPTLC1,SPTLC3
SPTLC1,ZDHHC9
SPTLC1,ORMDL3
RPL8,RPL4
RPL8,PES1
RPL8,RPS7
RPL8,RPS4X
RPL8,POLR1C
RPL8,RPLP1
RPL8,RPS5
RPL8,MRPL33
RPL8,RPL26L1
RPL8,RPS28
RPL8,PA2G4
RPL8,RPL30
RPL8,RPS17
RPL8,ABCF1
RPL8,EIF5A2
RPL8,MRPL36
RPL8,SRP14
RPL8,GNL2
RPL8,EEF1G
RPL8,MRPL17
RPL8,RPS8
RPL8,SRP9
RPL8,RPS2
RPL8,RPS15
RPL8,RPL22L1
RPL8,TEKTL1
RPL8,MRPS6
RPL8,RPS10-NUDT3
RPL8,RPL37A
RPL8,RPL24
RPL8,RPL26
RPL8,RPS6
RPL8,UBA52
RPL8,BTF3
RPL8,EIF6
RPL8,MED1
RPL8,RPS25
RPL8,RPL10A
RPL8,MRPL12
RPL8,EEF1A1
RPL8,MRPL21
RPL8,SRPRA
RPL8,RPS20
RPL8,ETF1
RPL8,RPL17
RPL8,RPL23A
RPL8,RPL13
RPL8,AKNAD1
RPL8,RPL6
RPL8,RPL36
RPL8,MRPL13
RPL8,MRPL4
RPL8,RPS4Y2
RPL8,MRTO4
RPL8,RPS10
RPL8,RPL27A
RPL8,RPL7A
RPL8,MRPS11
RPL8,NSA2
RPL8,RPS27L
RPL8,MRPS12
RPL8,TUFM
RPL8,RPL11
RPL8,RPS24
RPL8,RPS21
RPL8,NACA2
RPL8,RPL18
RPL8,RPL9
RPL8,RPL7
RPL8,RIOX1
RPL8,IMP3
RPL8,RPS16
RPL8,RPL5
RPL8,WDR31
RPL8,ZNF622
RPL8,LSG1
RPL8,RPS18
RPL8,RPL34
RPL8,SERBP1
RPL8,RPL23
RPL8,RPL7L1
RPL8,RPS19
RPL8,CXorf66
RPL8,MRPS16
RPL8,RPL15
RPL8,RACK1
RPL8,RPSA
RPL8,CCDC124
RPL8,MRPS5
RPL8,RPS9
RPL8,HMGN4
RPL8,ARL6IP1
RPL8,RPL17-C18orf32
RPL8,RPL39
RPL8,RPL10L
RPL8,RPL13A
RPL8,RPL38
RPL8,EIF3H
RPL8,RSRC1
RPL8,RPS23
RPL8,RPL36A-HNRNPH2
RPL8,MRPL20
RPL8,EEF1D
RPL8,MRRF
RPL8,RPL12
RPL8,RPLP2
RPL8,RPS14
RPL8,RPS15A
RPL8,IFI35
RPL8,GTPBP4
RPL8,RPS27A
RPL8,RPS3A
RPL8,EIF5A
RPL8,RPS13
RPL8,MRPL24
RPL8,RPS3
RPL8,RPL3L
RPL8,SEC61G
RPL8,FAU
RPL8,NPSR1
RPL8,HBS1L
RPL8,RPL36A
RPL8,PDCD11
RPL8,GSPT1
RPL8,RPL27
RPL8,GCN1
RPL8,RPL29
RPL8,RPL22
RPL8,NMD3
RPL8,TPT1
RPL8,RPLP0
RPL8,RPL32
RPL8,MTIF2
RPL8,EIF5B
RPL8,RPS27
RPL8,DOCK4
RPL8,RPL28
RPL8,DHX9
RPL8,RPL3
RPL8,PELO
RPL8,MRPL9
RPL8,FLT3LG
RPL8,RPL31
RPL8,RPL37
RPL8,ABCE1
RPL8,MRPL19
RPL8,RPL35A
RPL8,NEMF
RPL8,SRP54
RPL8,RPS11
RPL8,MRNIP
RPL8,RPL41
RPL8,SRP72
RPL8,RPL21
RPL8,EIF3I
RPL8,RPL39L
RPL8,LARP4B
RPL8,RPL14
RPL8,SEC61A2
RPL8,MRPS14
RPL8,RPL36AL
RPL8,RPS29
RPL8,HMGN1
RPL8,ZNF593
RPL8,NACA
RPL8,RPS26
RPL8,SRP68
RPL8,EIF1AX
RPL8,EEF2
RPL8,EIF5AL1
RPL8,HMGN2
RPL8,SRP19
NHERF1,PRKACB
NHERF1,SLC34A1
NHERF1,PODXL
NHERF1,SLC34A3
NHERF1,PRKCB
NHERF1,MSN
NHERF1,SLC9A3
NHERF1,PTH1R
NHERF1,ADRB2
NHERF1,PDZK1
NHERF1,EZR
NHERF1,NF2
NHERF1,PRKACA
NHERF1,SLC34A2
NHERF1,PRKACG
NHERF1,PRKCG
NHERF1,TBC1D10A
NHERF1,TRPC4
NHERF1,CTNNB1
NHERF1,GOPC
NHERF1,PRKCA
NHERF1,PTEN
NHERF1,RDX
NHERF1,NHERF2
NHERF1,SLC26A3
NHERF1,EGFR
CHST8,CHST9
CHST8,CA6
CHST8,B4GALNT3
CHST8,B4GALNT4
ATP4A,LHPP
ATP4A,PPA2
ATP4A,ATP6V0A4
ATP4A,GAST
ATP4A,ATP6V0A1
ATP4A,TCIRG1
ATP4A,HRH2
ATP4A,PPA1
ATP4A,ATP6V0C
ATP4A,CYP2C19
ATP4A,ATP4B
HPN,IGLL5
TYROBP,SIRPB1
TYROBP,SIRPG
TYROBP,SIGLEC15
TYROBP,CD300E
TYROBP,FCER1G
TYROBP,ZAP70
TYROBP,TREM2
TYROBP,KLRD1
TYROBP,CD300LB
TYROBP,INPP5D
TYROBP,ITGB2
TYROBP,SIGLEC14
TYROBP,SEMA6D
TYROBP,OSCAR
TYROBP,PLCG2
TYROBP,C1QA
TYROBP,CLEC4E
TYROBP,SYK
TYROBP,KLRC2
TYROBP,AIF1
TYROBP,HCK
TYROBP,CLEC5A
TYROBP,MNDA
TYROBP,PLXNA1
TYROBP,NCR2
TYROBP,KIR2DL4
TYROBP,HLA-C
TYROBP,HLA-B
TYROBP,CSF1R
TYROBP,SIRPA
TYROBP,HLA-E
TYROBP,NCR1
TYROBP,CD247
TYROBP,CD300LF
TYROBP,KLRC3
TYROBP,FYN
RBM42,HNRNPK
RBM42,SNRPF
RBM42,SNRNP200
RBM42,LSM3
RBM42,PRPF31
RBM42,PRPF4
RBM42,SF3B2
RBM42,SNRPB
RBM42,SNRPE
RBM42,PRPF6
RBM42,SART1
RBM42,PRP4K
RBM42,USP39
RBM42,PRPF3
RBM42,SNRPG
RBM42,LSM6
RBM42,LSM5
RBM42,SNRNP40
RBM42,PRPF8
RBM42,LSM4
RBM42,EFTUD2
RBM42,DDX23
RBM42,SNU13
RBM42,TXNL4A
RBM42,LSM2
RBM42,SNRPD1
RBM42,SNRPD2
RBM42,SF3B4
VAMP7,VTI1A
VAMP7,SYT7
VAMP7,USE1
VAMP7,VAMP8
VAMP7,VAMP1
VAMP7,CLINT1
VAMP7,STX18
VAMP7,STX12
VAMP7,STX2
VAMP7,STX4
VAMP7,VPS16
VAMP7,GOSR2
VAMP7,SCARB2
VAMP7,ANKRD27
VAMP7,STX7
VAMP7,NAPA
VAMP7,VPS33A
VAMP7,STX8
VAMP7,SNAP47
VAMP7,VAMP2
VAMP7,VPS33B
VAMP7,STX5
VAMP7,SEC22B
VAMP7,STX16
VAMP7,VTI1B
VAMP7,AGFG1
VAMP7,STX11
VAMP7,STX19
VAMP7,STX3
CCNE1,MYC
CCNE1,CDK6
CCNE1,TFDP2
CCNE1,CKS2
CCNE1,CDKN1A
CCNE1,TP53
CCNE1,FBXW7
CCNE1,CKS1B
CCNE1,CUL1
CCNE1,CDC25A
CCNE1,CDK3
CCNE1,PCNA
CCNE1,SKP2
CCNE1,RB1
CCNE1,CDK1
CCNE1,CCNE2
CCNE1,CDK2
CCNE1,CCNL2
CCNE1,RBL1
CCNE1,CCT2
CCNE1,E2F1
CCNE1,E2F2
CCNE1,CDK5
CCNE1,CDKN1C
BPNT2,PAPSS1
BPNT2,PAPSS2
BPNT2,INPP4B
BPNT2,INPP1
BPNT2,IMPA1
BPNT2,BPNT1
BPNT2,MTM1
BPNT2,IMPA2
RAB2A,VPS39
RAB2A,GOLGA2
RAB2A,SLC2A4
RAB2A,ICA1
RAB2A,BLZF1
RAB2A,RAB1A
ANOS1,GNRH1
ANOS1,PROK2
ANOS1,FGFR1
ANOS1,FGF8
CBFA2T2,PRDM14
CBFA2T2,RUNX1
CBFA2T2,RUNX1T1
CBFA2T2,CBFA2T3
CDKN2C,CDKN1C
CDKN2C,TP53
CDKN2C,CDK6
CDKN2C,CDKN1A
CDKN2C,CCND3
ACIN1,RBM8A
ACIN1,MAGOH
ACIN1,PRPF40A
ACIN1,EIF4A3
ACIN1,DFFB
ACIN1,MAGOHB
ACIN1,SAP18
ACIN1,HNRNPU
ACIN1,ALYREF
ACIN1,RNPS1
ACIN1,SRRM2
ACIN1,SRRM1
ACIN1,CASP3
AJUBA,WTIP
AJUBA,LATS2
AJUBA,LATS1
AJUBA,SAV1
AJUBA,LIMD1
TEP1,NOP10
TEP1,PARP4
TEP1,TAF9B
TEP1,TADA3
TEP1,PTGES3
TEP1,TERT
TEP1,NHP2
TEP1,TAF12
TEP1,TAF10
TEP1,SUPT3H
TEP1,DKC1
TEP1,WRAP53
TEP1,HSP90AB1
TEP1,NVL
TEP1,MVP
TEP1,TAF9
TEP1,HSP90AA1
TEP1,TRRAP
PHLPP1,USP12
PHLPP1,USP1
PHLPP1,PHLPP2
PHLPP1,WDR48
PHLPP1,AKT3
PHLPP1,WDR20
PHLPP1,AKT1
PHLPP1,USP46
PHLPP1,AKT2
PHLPP1,FKBP5
PHLPP1,SCRIB
PHLPP1,SUGT1
EFCAB6,PARK7
CELSR1,VANGL2
CELSR1,FZD6
CELSR1,VANGL1
PIK3R3,PIK3R5
PIK3R3,PRKCZ
PIK3R3,ITGB1
PIK3R3,FYN
PIK3R3,PIP5K1A
PIK3R3,THRB
PIK3R3,ITK
PIK3R3,NRAS
PIK3R3,PIP4K2A
PIK3R3,PRKCI
PIK3R3,IL6ST
PIK3R3,GNAI1
PIK3R3,AKT2
PIK3R3,INPPL1
PIK3R3,PDPK1
PIK3R3,DAB1
PIK3R3,LIFR
PIK3R3,ITGA2
PIK3R3,THRA
PIK3R3,PRKCD
PIK3R3,PIK3AP1
PIK3R3,IGF1R
PIK3R3,HRAS
PIK3R3,CRK
PIK3R3,PTEN
PIK3R3,PREX1
PIK3R3,ERBB4
PIK3R3,EGFR
PIK3R3,PTPN11
PIK3R3,AKT1
PIK3R3,BTK
PIK3R3,PIKFYVE
PIK3R3,JAK2
PIK3R3,PIP4P2
PIK3R3,INPP5F
PIK3R3,INSR
PIK3R3,PIK3C2G
PIK3R3,SYK
PIK3R3,PIK3C2A
PIK3R3,RAP1A
PIK3R3,CD19
PIK3R3,MTOR
PIK3R3,FGFR1
PIK3R3,PIK3CA
PIK3R3,PIK3CG
PIK3R3,GAB2
PIK3R3,PIK3CD
PIK3R3,PIP5K1C
PIK3R3,GNAI2
PIK3R3,RAF1
PIK3R3,PLCG2
PIK3R3,ERBB3
PIK3R3,IFNGR1
PIK3R3,IRS1
PIK3R3,LYN
PIK3R3,AKT3
PIK3R3,PI4KB
PIK3R3,ITGB2
PIK3R3,VAV1
PIK3R3,JAK1
PIK3R3,TXK
PIK3R3,PIK3CB
PIK3R3,SRC
PIK3R3,TLR4
PIK3R3,ICOS
PIK3R3,INPP5D
PIK3R3,KDR
PIK3R3,PI4K2A
PIK3R3,ERBB2
PIK3R3,GNAI3
PIK3R3,PTPN6
PIK3R3,PIK3C2B
PIK3R3,PTK2
PIK3R3,ZAP70
PIK3R3,OGT
PIK3R3,JAK3
PIK3R3,KIT
PIK3R3,VAV3
PIK3R3,PIP4K2C
PIK3R3,PIK3R6
PIK3R3,FCER1G
PIK3R3,ALK
PIK3R3,PIP5K1B
PIK3R3,INPP4B
PIK3R3,GAB1
PIK3R3,NTRK1
PIK3R3,RAC3
PIK3R3,CD28
PIK3R3,VAV2
PIK3R3,PIK3R1
PIK3R3,PI4K2B
PIK3R3,EML4
PIK3R3,PIP4P1
PIK3R3,IRS4
PIK3R3,ITGAM
PIK3R3,PGR
PIK3R3,ILK
PIK3R3,IRS2
PIK3R3,PIP4K2B
PIK3R3,MRAS
PRDX1,TXN
PRDX1,PRDX2
PRDX1,NFE2L2
PRDX1,PRDX5
PRDX1,SRXN1
PRDX1,GDPD5
PRDX1,SOD1
PRDX1,MAP3K5
PRDX1,ABL1
RPS6KA6,TBC1D7
RPS6KA6,HRAS
RPS6KA6,BUB1
RPS6KA6,TSC1
RPS6KA6,NRAS
RPS6KA6,MAPK3
RPS6KA6,MAPK7
RPS6KA6,ATF4
PGS1,PISD
PGS1,CRLS1
PGS1,CDS1
PGS1,CDS2
TIMP2,MMP14
TIMP2,HPX
TIMP2,MMP9
TIMP2,MMP16
TIMP2,TIMP3
TIMP2,MMP3
TIMP2,MMP10
TIMP2,IGFBP7
TIMP2,MMP1
LGALS3BP,LGALS7B
LGALS3BP,FN1
LGALS3BP,LGALS7
MOV10L1,ASZ1
MOV10L1,DDX4
MOV10L1,TDRD9
MOV10L1,PIWIL2
MOV10L1,TDRD12
MOV10L1,PIWIL4
ELL,NELFE
ELL,EAF1
ELL,NELFA
ELL,TCEA2
ELL,ELP4
ELL,ERCC6
ELL,CCNT2
ELL,SNF8
ELL,AFF1
ELL,RTF1
ELL,CTR9
ELL,TCEA1
ELL,SUPT5H
ELL,CDC73
ELL,EAF2
ELL,ELOC
ELL,SKIC8
ELL,ELL3
ELL,PEX2
ELL,MLLT3
ELL,LEO1
ELL,NELFCD
ELL,VPS36
ELL,MLLT10
ELL,AFF4
ELL,MED26
ELL,CDK9
ELL,ICE1
ELL,ZC3H8
ELL,NELFB
ELL,ELOA
MAU2,SMC1A
MAU2,STAG1
MAU2,PDS5B
MAU2,WAPL
MAU2,ESCO1
MAU2,PDS5A
MAU2,CDCA5
MAU2,SMC3
MAU2,RAD21
MAU2,NIPBL
TRPC5,CACNA1H
TRPC5,ENKUR
TRPC5,CACNA1I
TRPC5,CACNA1G
TRPC5,TRPC4
TRPC5,BMPR2
TRPC5,TRPC1
TRPC5,TRPC6
TRPC5,STIM1
TRPC5,STMN2
TRPC5,TRPC3
MID2,MID1
AMMECR1,KCNE5
AMMECR1,ACSL4
AMMECR1,COL4A5
PRKX,PRKAR1A
PRKX,PRKAR1B
PRKX,PRKAR2B
PRKX,PRKAR2A
RRAGB,RRAGA
RRAGB,RPTOR
RRAGB,AKT1S1
RRAGB,LAMTOR4
RRAGB,RRAGC
RRAGB,MTOR
RRAGB,LAMTOR2
RRAGB,SKP2
RRAGB,WDR24
RRAGB,RRAGD
RRAGB,FLCN
RRAGB,FNIP2
RRAGB,LAMTOR1
RRAGB,FNIP1
RRAGB,TSC1
RRAGB,MIOS
RRAGB,SLC38A9
RRAGB,SH3BP4
RRAGB,MLST8
RRAGB,DEPDC5
RRAGB,LAMTOR3
RRAGB,RNF152
BPI,CAMP
BPI,AMY1C
BPI,ELANE
BPI,DEFA4
SLA2,CBL
XRCC1,XRCC5
XRCC1,ERCC4
XRCC1,MRE11
XRCC1,XRCC6
XRCC1,PCNA
XRCC1,FEN1
XRCC1,POLD1
XRCC1,LIG3
XRCC1,APLF
XRCC1,APTX
XRCC1,PNKP
XRCC1,NEIL1
XRCC1,XRCC3
XRCC1,PRKDC
XRCC1,ERCC6
XRCC1,OGG1
XRCC1,PARP1
XRCC1,CHD1L
XRCC1,ERCC2
XRCC1,TDP1
XRCC1,NEIL2
XRCC1,TP53BP1
XRCC1,RBBP8
XRCC1,POLE
XRCC1,POLB
XRCC1,XRCC4
XRCC1,ERCC5
XRCC1,LIG1
XRCC1,LIG4
MARK4,MZT2B
MARK4,GRIK4
MARK4,BRCA1
MARK4,USP9X
MARK4,CPAP
MARK4,BLOC1S2
MARK4,MZT1
MARK4,TUBGCP5
HACE1,UBE2L3
HACE1,RAC1
HACE1,ELAPOR1
E2F3,CDK2
E2F3,TFDP1
E2F3,RB1
E2F3,E2F2
E2F3,E2F1
E2F3,TFDP3
E2F3,RBL1
E2F3,TFE3
E2F3,TFDP2
KCNQ4,KCNJ12
KCNQ4,KCNE4
KCNQ4,KCNJ18
KCNQ4,KCNJ4
KCNQ4,KCNQ3
KCNQ4,FAU
KCNQ4,KCNQ5
KCNQ4,GJB3
KCNQ4,KCNQ2
KCNQ4,KCNJ14
KCNQ4,KCNE1
KCNQ4,CALM3
ATRN,MC4R
ARPC1A,ACTR2
ARPC1A,ARPC5
ARPC1A,WASF1
ARPC1A,ACTB
ARPC1A,WAS
ARPC1A,ARPC4
ARPC1A,ARPC5L
ARPC1A,ARPC4-TTLL3
ARPC1A,ARPC1B
ARPC1A,ACTR3
ARPC1A,ACTG1
ARPC1A,HCLS1
ARPC1A,BRK1
ARPC1A,ARPC2
ARPC1A,WASF2
ARPC1A,NCKIPSD
MAP2K2,PRKACG
MAP2K2,YWHAB
MAP2K2,PRKACA
MAP2K2,PPP2R1B
MAP2K2,MAPK11
MAP2K2,PPP2CA
MAP2K2,MAPK8
MAP2K2,MAP2K1
MAP2K2,BRAF
MAP2K2,PAK1
MAP2K2,KSR1
MAP2K2,MAPK3
MAP2K2,NRAS
MAP2K2,MAPK9
MAP2K2,MAP3K7
MAP2K2,MAP3K1
MAP2K2,MAP3K8
MAP2K2,MOS
MAP2K2,PPP2R1A
MAP2K2,PRKACB
MAP2K2,GSK3B
MAP2K2,RAF1
MAP2K2,LAMTOR3
MAP2K2,PRKCD
MAP2K2,HRAS
GNA15,GRK2
GNA15,RXFP4
GNA15,PLCB3
GNA15,BDKRB2
GNA15,PLCB1
GNA15,PLCB4
DPP9,DPP7
DPP9,NLRP1
DPP9,PREP
DPP9,CARD8
YJU2,SNRNP200
YJU2,SNRPF
YJU2,RNF113A
YJU2,RBM8A
YJU2,BCAS2
YJU2,WDR25
YJU2,BUD31
YJU2,SNRPG
YJU2,EIF4A3
YJU2,ISY1
YJU2,CWC22
YJU2,TFIP11
YJU2,PRPF18
YJU2,SRRM2
YJU2,PRPF8
YJU2,DHX15
YJU2,SNW1
YJU2,CRNKL1
YJU2,CDC40
YJU2,XAB2
YJU2,CASC3
YJU2,SNRPE
YJU2,SNRPB
YJU2,EFTUD2
YJU2,MAGOHB
YJU2,ISY1-RAB43
YJU2,CDC5L
YJU2,CWC15
YJU2,SLU7
YJU2,PLRG1
YJU2,DHX38
YJU2,CWC25
YJU2,DHX16
YJU2,PPIE
YJU2,SNRPD2
YJU2,SNRPD1
TCF3,LDB1
TCF3,TCF4
TCF3,PAX5
TCF3,ID3
TCF3,LMO1
TCF3,EBF1
TCF3,TAL2
TCF3,EP300
TCF3,LDB2
TCF3,RUNX1
TCF3,ID1
TCF3,CBFB
TCF3,NEUROD1
TCF3,GATA1
TCF3,GATA3
TCF3,GATA2
TCF3,ID4
TCF3,CBFA2T3
TCF3,PBX1
TCF3,TWIST2
TCF3,CTNNB1
TCF3,TAL1
TCF3,LYL1
PIAS4,UBE2I
PIAS4,STAT1
PIAS4,BRCA1
PIAS4,ATM
PIAS4,PARP1
PIAS4,RNF168
PIAS4,SUMO2
PIAS4,SMAD3
PIAS4,SUMO4
PIAS4,RNF8
PIAS4,TP53
PIAS4,STAT3
PIAS4,IKBKG
PIAS4,PRKCZ
PIAS4,RNF4
PIAS4,TP53BP1
PIAS4,SUMO1
PIAS4,SUMO3
CSE1L,KPNA2
CSE1L,XPO1
CSE1L,XPOT
CSE1L,NUP50
CSE1L,KPNA1
CSE1L,RAN
CSE1L,RANGAP1
CSE1L,KPNB1
CSE1L,KPNA4
GAB1,FRS2
GAB1,FGFR3
GAB1,KDR
GAB1,IL6R
GAB1,SRC
GAB1,PIK3CB
GAB1,ERBB3
GAB1,GAB2
GAB1,PIK3CD
GAB1,PIK3CA
GAB1,SHC3
GAB1,SOS1
GAB1,SHC1
GAB1,MET
GAB1,SHC4
GAB1,AXL
GAB1,IGF1R
GAB1,ROCK1
GAB1,GRB2
GAB1,PIK3R1
GAB1,KIT
GAB1,ERBB2
GAB1,FGFR2
GAB1,INSR
GAB1,EGFR
GAB1,PTPN11
GAB1,CRK
GAB1,CRKL
GAB1,ROCK2
GAB1,SHC2
UCP1,PPARG
UCP1,LEP
UCP1,PPARGC1A
UCP1,PPARA
UCP1,INS
UCP1,ADRB3
UCP1,CIDEA
UCP1,PRDM16
MAPK3,GJD2
MAPK3,FXYD2
MAPK3,PPP2CA
MAPK3,PPP2R1B
MAPK3,NOS1
MAPK3,SPHK1
MAPK3,PRKCG
MAPK3,ATP1B3
MAPK3,FGF2
MAPK3,ETS2
MAPK3,DUSP6
MAPK3,NFATC2
MAPK3,DUSP5
MAPK3,PCYT1A
MAPK3,DAPK2
MAPK3,PLA2G4A
MAPK3,HSF1
MAPK3,FOS
MAPK3,ATP1B1
MAPK3,ROCK2
MAPK3,MAP3K7
MAPK3,ARRB2
MAPK3,FOXO3
MAPK3,ATP1A3
MAPK3,RPS6KA3
MAPK3,NFATC3
MAPK3,NRAS
MAPK3,GNAI2
MAPK3,PTPN7
MAPK3,PTPRR
MAPK3,DAPK3
MAPK3,AKT1
MAPK3,BRAF
MAPK3,MKNK1
MAPK3,CREB3L1
MAPK3,SRC
MAPK3,PPP2R1A
MAPK3,DAPK1
MAPK3,PRKACB
MAPK3,STAT3
MAPK3,TP53
MAPK3,HIF1A
MAPK3,RPS6KA1
MAPK3,RPS6KA5
MAPK3,SMAD3
MAPK3,FOXO1
MAPK3,PRKCD
MAPK3,CASP3
MAPK3,CREB3L2
MAPK3,PCYT1B
MAPK3,NCF4
MAPK3,ETS1
MAPK3,IL1B
MAPK3,TNF
MAPK3,RAF1
MAPK3,SMAD5
MAPK3,PLA2G4D
MAPK3,PTPN5
MAPK3,CREB3L4
MAPK3,NCF2
MAPK3,ESR2
MAPK3,CREB5
MAPK3,PTPN6
MAPK3,MITF
MAPK3,CYBB
MAPK3,NCF1
MAPK3,MALT1
MAPK3,ATP1A1
MAPK3,MAPK11
MAPK3,PTGS2
MAPK3,GNAI3
MAPK3,PLA2G4B
MAPK3,PRKACA
MAPK3,CALD1
MAPK3,PRKACG
MAPK3,SPHK2
MAPK3,CTNNB1
MAPK3,CASP9
MAPK3,SP1
MAPK3,PRKCA
MAPK3,BCL2L11
MAPK3,PRKCZ
MAPK3,AKT2
MAPK3,GNAI1
MAPK3,STMN1
MAPK3,MAP2K1
MAPK3,ATP1A4
MAPK3,PLA2G4C
MAPK3,RPS6KA2
MAPK3,BAD
MAPK3,KSR1
MAPK3,JMJD7-PLA2G4B
MAPK3,PTPN11
MAPK3,SLC9A1
MAPK3,SMAD1
MAPK3,ELK4
MAPK3,ELK1
MAPK3,ATF2
MAPK3,MAP2K6
