gene1,gene2
PSMA8,PSMB8
PSMA8,PSMB9
PSMA8,PSMD14
PSMA8,PSMD4
PSMA8,PSMA7
PSMA8,PSMC2
PSMA8,PSMG2
PSMA8,PSMB10
PSMA8,PSME4
PSMA8,PSMC3
PSMA8,ADRM1
PSMA8,PSMA1
PSMA8,UBQLN4
PSMA8,PSMB11
PSMA8,PSMD6
PSMA8,PSMB5
VEGFB,TEK
VEGFB,PGF
VEGFB,ADGRL1
VEGFB,FGFR1
VEGFB,NTRK1
VEGFB,ADGRL2
VEGFB,FGFR2
VEGFB,ADGRL3
VEGFB,VEGFC
DHX37,UTP14A
DHX37,NOC4L
DHX37,IMP3
DHX37,RPS24
DHX37,DOCK9
DHX37,WDR46
DHX37,RPS16
DHX37,DDX47
DHX37,RPS28
DHX37,NOP56
DHX37,RPS5
DHX37,DDX52
DHX37,RPS7
DHX37,WDR75
DHX37,RPS6
DHX37,RPS2
DHX37,RPS8
DHX37,UTP4
DHX37,HEATR1
DHX37,WDR43
DHX37,RPS27
DHX37,DOCK4
DHX37,EXOSC10
DHX37,UTP25
DHX37,DOCK1
DHX37,EMG1
DHX37,NOP14
DHX37,FCF1
DHX37,RPS9
DHX37,DOCK10
DHX37,RCL1
DHX37,RRP7A
DHX37,RPS15A
DHX37,RPS14
DHX37,UTP11
DHX37,RPS13
DHX37,RPS3A
DHX37,TBL3
DHX37,DNTTIP2
DHX37,BMS1
DHX37,PDCD11
AQP1,GYPA
AQP1,RHAG
WFIKKN2,NTSR1
NPAS4,BMAL1
NPAS4,ARNT
ACOT1,THEM5
ACOT1,ACOT7
ACOT1,PFKM
ACOT1,ACOT4
ACOT1,PFKP
ACOT1,THEM4
ACOT1,FBP1
ACOT1,FBP2
DNAH7,DNAH8
DNAH7,DNAI1
DNAH7,DNAI4
DNAH7,DNAH1
DNAH7,DNAH17
DNAH7,DNAI2
DNAH7,ODAD1
DNAH7,DNAH2
ELF4,ELF3
PROP1,POU1F1
PROP1,GHRHR
CTSW,BID
CTSW,BCL2L1
CTSW,BCL2
CST6,LGMN
CST6,TGM3
ATG4D,GABARAPL1
ATG4D,ATG5
ATG4D,MAP1LC3B
ATG4D,ATG12
ATG4D,ATG7
ATP8B3,TMEM30B
PPP2R1B,RYR2
PPP2R1B,TRAF3IP3
PPP2R1B,PPP2R5E
PPP2R1B,OCLN
PPP2R1B,RELA
PPP2R1B,PPP1R17
PPP2R1B,PPP2R1A
PPP2R1B,PPP2R2B
PPP2R1B,INTS3
PPP2R1B,REC8
PPP2R1B,PPME1
PPP2R1B,SIKE1
PPP2R1B,PRKCB
PPP2R1B,IRAK1
PPP2R1B,IRAK4
PPP2R1B,DRD2
PPP2R1B,BCL2
PPP2R1B,PPP2R2C
PPP2R1B,TNNI3
PPP2R1B,PPP2R3B
PPP2R1B,PPP2R2A
PPP2R1B,STK25
PPP2R1B,STK3
PPP2R1B,PPP2R2D
PPP2R1B,PPP4R1
PPP2R1B,YAP1
PPP2R1B,PPP2CA
PPP2R1B,STRIP1
PPP2R1B,STRN3
PPP2R1B,STK24
PPP2R1B,PPP2R5D
PPP2R1B,PRKCA
PPP2R1B,TGFBR2
PPP2R1B,PDCD10
PPP2R1B,PPP2R5C
PPP2R1B,STRN4
PPP2R1B,WWTR1
PPP2R1B,FBXO43
PPP2R1B,INTS5
PPP2R1B,INTS1
PPP2R1B,PRKCZ
PPP2R1B,PTPA
PPP2R1B,MOB4
RAD9A,H3-5
RAD9A,ATR
RAD9A,TP53BP1
RAD9A,RAD52
RAD9A,TLK1
RAD9A,ATRIP
RAD9A,RAD9B
RAD9A,H2AC18
RAD9A,RFC4
RAD9A,MUTYH
RAD9A,RAD51
RAD9A,DNA2
RAD9A,RFC5
RAD9A,RAD1
RAD9A,MDC1
RAD9A,H3-7
RAD9A,BRCA2
RAD9A,H3-4
RAD9A,CLSPN
RAD9A,H3C13
RAD9A,H3C12
RAD9A,RHNO1
RAD9A,HUS1B
RAD9A,EXO1
RAD9A,ATAD5
RAD9A,BRCA1
RAD9A,CHEK1
RAD9A,H2AC20
RAD9A,RAD17
RAD9A,BCL2
RAD9A,CHEK2
RAD9A,RFC3
POLD4,POLD2
POLD4,PCNA
POLD4,POLD1
RNASE8,ANG
VPS26C,VPS29
VPS26C,DENND10
VPS26C,COMMD2
VPS26C,CCDC93
VPS26C,COMMD6
VPS26C,CCDC22
VPS26C,COMMD3
DENND6A,AVL9
DENND6A,DENND10
DENND6A,DENND11
ADCY6,PRKACG
ADCY6,GNAI3
ADCY6,ENTPD2
ADCY6,ADCY5
ADCY6,GNAI2
ADCY6,ITPA
ADCY6,GNAS
ADCY6,GNAI1
ADCY6,ADCY4
ADCY6,RAPGEF4
ADCY6,AKAP5
ADCY6,CNR1
ADCY6,NTPCR
ADCY6,PRKACB
ADCY6,RAPGEF3
ADCY6,PRKCD
ADCY6,NUDT2
ADCY6,ADCY3
SNX33,SNX18
SNX33,SNX9
ZWILCH,CDC20
ZWILCH,ZWINT
ZWILCH,BUB3
ZWILCH,KNTC1
RPL4,RPF2
RPL4,SRP54
RPL4,GNL3
RPL4,NOC2L
RPL4,SRP72
RPL4,RPL28
RPL4,EIF2S2
RPL4,DOCK4
RPL4,RPS27
RPL4,MRPL9
RPL4,RPL3
RPL4,RPL31
RPL4,FLT3LG
RPL4,RPF1
RPL4,RPL35A
RPL4,MRPL19
RPL4,SYNCRIP
RPL4,RPS26
RPL4,SRP68
RPL4,EIF1AX
RPL4,NOP14
RPL4,EIF5AL1
RPL4,NOP2
RPL4,RRP1B
RPL4,HMGN2
RPL4,SRP19
RPL4,EIF3I
RPL4,RPL21
RPL4,RPL39L
RPL4,RPL14
RPL4,RPL36AL
RPL4,MRPS15
RPL4,RPS29
RPL4,NACA
RPL4,ZNF593
RPL4,HMGN1
RPL4,MRRF
RPL4,RPL12
RPL4,RPS14
RPL4,RPLP2
RPL4,RPS15A
RPL4,RRP7A
RPL4,FTSJ3
RPL4,IFI35
RPL4,GTPBP4
RPL4,NOC3L
RPL4,RPS9
RPL4,HMGN4
RPL4,ATP5F1A
RPL4,EIF3F
RPL4,BRIX1
RPL4,RPL17-C18orf32
RPL4,RPL13A
RPL4,RPL39
RPL4,RSRC1
RPL4,MRPL1
RPL4,MRPL20
RPL4,RPL36A-HNRNPH2
RPL4,NPSR1
RPL4,HBS1L
RPL4,FAU
RPL4,GSPT1
RPL4,RPL36A
RPL4,BMS1
RPL4,PDCD11
RPL4,RPL22
RPL4,RPL27
RPL4,TPT1
RPL4,NMD3
RPL4,RPL32
RPL4,RPLP0
RPL4,EIF1AY
RPL4,WDR74
RPL4,EIF5A
RPL4,RPS3A
RPL4,RPS13
RPL4,SEC61G
RPL4,NSA2
RPL4,MRPS12
RPL4,RPS27L
RPL4,RPS24
RPL4,RPL11
RPL4,TUFM
RPL4,TUBB
RPL4,RPS21
RPL4,RPL18
RPL4,RPL9
RPL4,NACA2
RPL4,RPL7
RPL4,IMP3
RPL4,NOC4L
RPL4,RPL6
RPL4,AKNAD1
RPL4,RPL36
RPL4,RPS10
RPL4,RPL27A
RPL4,RPS4Y2
RPL4,MRTO4
RPL4,SRPRB
RPL4,MRPS11
RPL4,RPL7A
RPL4,RPL23
RPL4,RPS19
RPL4,RPL7L1
RPL4,CXorf66
RPL4,MRPS16
RPL4,RACK1
RPL4,CCDC124
RPL4,RPSA
RPL4,RPS16
RPL4,WDR31
RPL4,BOP1
RPL4,RPL5
RPL4,RPL34
RPL4,RSL1D1
RPL4,RPS18
RPL4,EIF3L
RPL4,HABP4
RPL4,WDR46
RPL4,SERBP1
RPL4,MAK16
RPL4,RPL30
RPL4,RPS17
RPL4,MRPL36
RPL4,EBNA1BP2
RPL4,EEF1G
RPL4,GNL2
RPL4,PES1
RPL4,RPS7
RPL4,RPS4X
RPL4,RPLP1
RPL4,RPS5
RPL4,RPL26L1
RPL4,RPS28
RPL4,RPS25
RPL4,HEATR1
RPL4,EIF6
RPL4,MRPL12
RPL4,RPL10A
RPL4,EEF1A1
RPL4,MRPL21
RPL4,RPS20
RPL4,ETF1
RPL4,SRPRA
RPL4,RPL23A
RPL4,RPL17
RPL4,RPS8
RPL4,RPL22L1
RPL4,RPS2
RPL4,RPS15
RPL4,RPL24
RPL4,MRPS6
RPL4,RPL37A
RPL4,RPS10-NUDT3
RPL4,RPS6
RPL4,UBA52
RPL4,RPL26
RPL4,BTF3
ABRA,ABLIM3
ABRA,ABLIM2
ASPHD1,SEZ6L2
RAB6A,BICD2
RAB6A,RABGAP1
RAB6A,DCTN1
RAB6A,GDI1
RAB6A,GOLGA1
RAB6A,VPS52
RAB6A,TMF1
RAB6A,BICDL1
RAB6A,RIC1
RAB6A,ERC1
RAB6A,GORAB
RAB6A,DENND5A
RAB6A,KIF20A
RAB6A,BICD1
RAB6A,VPS53
RAB6A,OCRL
RAB6A,GDI2
GSTM1,CYP2E1
GSTM1,GSTA4
GSTM1,GSTO1
GSTM1,AP4M1
GSTM1,EPHX1
GSTM1,CYP2C19
GSTM1,MAP3K5
GSTM1,GSTO2
GSTM1,CYP2A13
GSTM1,CYP1A1
GSTM1,CYP3A4
GSTM1,GSTZ1
GSTM1,GSTM4
GSTM1,GSS
GSTM1,CYP1A2
GSTM1,GPX4
GSTM1,AP1M1
GSTM1,PRDX6
GSTM1,SPP1
GSTM1,SLCO6A1
GSTM1,TXNDC12
GSTM1,CYP1B1
KICS2,DEPDC5
KICS2,SZT2
KICS2,KPTN
MZT2A,NEDD1
MZT2A,CDK5RAP2
MZT2A,MZT2B
MZT2A,NME7
MZT2A,MZT1
MZT2A,TUBGCP5
MZT2A,TUBGCP2
HEG1,KRIT1
IQCB1,CALML5
IQCB1,CALML3
IQCB1,RPGRIP1
IQCB1,NPHP4
IQCB1,SDCCAG8
IQCB1,CEP290
IQCB1,NPHP3
IQCB1,NPHP1
IQCB1,RPGRIP1L
IQCB1,CALML4
IQCB1,RPGR
RSF1,SMARCA1
RSF1,BAZ1A
RSF1,HSP90AB1
RSF1,HSP90AA1
RSF1,BAZ1B
TNKS,BABAM1
TNKS,NUMA1
TNKS,RNF146
TNKS,GMDS
TNKS,POT1
TNKS,PTEN
TNKS,TNKS1BP1
SPSB4,ELOC
SPSB4,CUL5
UGT8,PLPP2
UGT8,SGMS2
UGT8,SGPP2
UGT8,DEGS1
UGT8,CERS6
UGT8,SMPD4
UGT8,ACER2
UGT8,NEU4
UGT8,ENPP7
UGT8,ASAH2
UGT8,CEPT1
UGT8,SMPD1
UGT8,PLPP3
UGT8,ASAH1
UGT8,UGCG
UGT8,GBA1
UGT8,NEU1
UGT8,GAL3ST1
UGT8,SGMS1
UGT8,CERS5
UGT8,GBA2
PPP1R8,RBM5
PPP1R8,PPP1CB
PPP1R8,PPP1CA
PPP1R8,PPP1CC
PPP1R8,SF3B1
PPP1R8,DHX9
PPP1R8,PNPT1
NIPAL4,ALOXE3
NIPAL4,ALOX12B
NIPAL4,PNPLA1
FGF5,CD44
FGF5,FGFR1
FGF5,MET
FGF5,KL
FGF5,HSPG2
FGF5,IGF1R
FGF5,FGFBP1
FGF5,FRS2
FGF5,FGFR3
FGF5,NTRK1
FGF5,FGFR2
RTP1,REEP1
OXSR1,SEC61G
OXSR1,WNK1
OXSR1,SLC12A3
OXSR1,SEC62
OXSR1,RELL1
RBM14,MATR3
RBM14,HNRNPM
RBM14,SFPQ
RBM14,HNRNPH1
RBM14,HNRNPA1
RBM14,PSPC1
RBM14,XRCC5
RBM14,HNRNPK
RBM14,SNRNP70
REST,HDAC2
REST,KDM5C
REST,BTRC
REST,KDM1A
REST,SIN3B
REST,HDAC1
REST,HTT
REST,EHMT2
REST,SIN3A
CTBP2,HDAC1
CTBP2,ZBTB18
CTBP2,ZNF516
CTBP2,ZFPM2
CTBP2,TCF7L2
CTBP2,HIC1
CTBP2,TCF7
CTBP2,PSAT1
CTBP2,LCOR
CTBP2,HDAC2
CTBP2,RBPJ
CTBP2,KLF8
CTBP2,RBPJL
CTBP2,ZNF217
CTBP2,RBBP8
MSL2,MSL3
MSL2,EP400
MSL2,ING3
MSL2,MEAF6
MSL2,KAT8
MSL2,RUVBL1
MSL2,ACTL6A
MSL2,MORF4L1
MSL2,MSL1
MSL2,ACTB
MSL2,TRRAP
MSL2,MBTD1
MSL2,KAT5
MSL2,RUVBL2
MSL2,DMAP1
SNTG2,SNTB2
SNTG2,ATP11C
SNTG2,UTRN
SNTG2,SNTB1
SNTG2,DTNB
SNTG2,DMD
SNTG2,DTNA
PTPN2,JAK2
PTPN2,STAT1
PTPN2,STAT5A
PTPN2,TYK2
PTPN2,STAT4
PTPN2,JAK1
PTPN2,STAT2
PTPN2,JAK3
MS4A10,MS4A6A
MS4A10,MS4A4E
DAW1,PRPF3
GGA2,GGA3
GGA2,RABEP1
GGA2,IGF2R
GGA2,GGA1
GGA2,CLINT1
GGA2,BACE1
NAXD,NAXE
NAXD,YJEFN3
NEFH,KLC3
NEFH,KLC2
NEFH,KLC1
NEFH,KIF5A
NEFH,MAPK11
NEFH,KIF5C
NEFH,INA
NEFH,NEFL
HAVCR2,CADM1
HAVCR2,LGALS9B
HAVCR2,HMGB1
HAVCR2,TIGIT
HAVCR2,PDCD1LG2
HAVCR2,PVR
HAVCR2,CD274
HAVCR2,IL10
HAVCR2,IGLL5
HAVCR2,CD8A
HAVCR2,BAG6
HAVCR2,LGALS9
HAVCR2,LOC102723407
HAVCR2,PDCD1
HAVCR2,CD86
HAVCR2,LGALS9C
HAVCR2,CTLA4
TLCD3A,GGT7
TLCD3A,SLC3A2
CD7,CD5
CD7,CD6
CD7,FUT4
CD7,NCAM1
CD7,CD2
SRP68,RPL31
SRP68,RPL3
SRP68,RPS27
SRP68,RPL28
SRP68,RPL35A
SRP68,SRP54
SRP68,SRP72
SRP68,RPL14
SRP68,RPL21
SRP68,RPS29
SRP68,RPL36AL
SRP68,RPS26
SRP68,SRP19
SRP68,RPL13A
SRP68,RPL39
SRP68,RPL17-C18orf32
SRP68,RPS14
SRP68,RPL12
SRP68,RPS15A
SRP68,RPS13
SRP68,RPS3A
SRP68,RPL27
SRP68,RPL22
SRP68,RPL36A
SRP68,FAU
SRP68,RPL32
SRP68,RPLP0
SRP68,RPL7A
SRP68,SRPRB
SRP68,RPL27A
SRP68,RPS10
SRP68,RPL36
SRP68,RPL6
SRP68,RPL11
SRP68,RPS24
SRP68,RPL7
SRP68,RPL9
SRP68,RPL18
SRP68,RPS21
SRP68,RPS18
SRP68,RPL34
SRP68,RPL5
SRP68,RPS16
SRP68,RPS19
SRP68,RPL23
SRP68,RPSA
SRP68,RACK1
SRP68,RPS4X
SRP68,RPS7
SRP68,RPS28
SRP68,RPL26L1
SRP68,RPL30
SRP68,RPL37A
SRP68,RPL24
SRP68,RPS15
SRP68,RPS2
SRP68,RPS8
SRP68,RPL26
SRP68,RPS6
SRP68,RPS25
SRP68,RPL17
SRP68,RPL23A
SRP68,SRPRA
SRP68,RPS20
SSH3,SSH2
SSH3,PPP3CC
SSH3,SSH1
SSH3,LIMK1
SSH3,PPP3CB
SSH3,PPP3CA
SSH3,CFL1
TLR8,LILRB2
TLR8,TLR7
TLR8,IRAK1
TLR8,IRAK4
TLR8,MNDA
TLR8,TLR9
UBXN2A,SVIP
UBXN2A,UBXN8
UBXN2A,VCP
UBXN2A,UBXN10
UBXN2A,NSFL1C
ADCY4,RAPGEF4
ADCY4,GNAL
ADCY4,NTPCR
ADCY4,CNR1
ADCY4,RAPGEF3
ADCY4,PRKCD
ADCY4,NUDT2
ADCY4,ENTPD2
ADCY4,ITPA
ADCY4,GNAS
KCNG4,FAU
KCNG4,KCNB1
PRG2,PAPPA
TNS3,BCAR1
TRIB1,STK40
TRIB1,RIBC2
TRIB1,COP1
TRIB1,CEBPA
BTN2A1,XDH
BTN2A1,CD209
ELMO1,GULP1
ELMO1,CRKL
ELMO1,ADGRB1
ELMO1,DOCK1
ELMO1,RHOG
ELMO1,DOCK4
ELMO1,LYN
ELMO1,BCAR1
ELMO1,WDR35
ELMO1,ELMO3
ELMO1,FGR
ELMO1,HCK
ELMO1,SRC
ELMO1,DOCK2
ZHX3,NFYA
MSL3,KAT5
MSL3,PHF20
MSL3,MCRS1
MSL3,H4C5
MSL3,DMAP1
MSL3,RUVBL2
MSL3,TRRAP
MSL3,H4C11
MSL3,MBTD1
MSL3,MRGBP
MSL3,MSL1
MSL3,H4C9
MSL3,ACTB
MSL3,H4C2
MSL3,ACTL6A
MSL3,MORF4L1
MSL3,H4C16
MSL3,KAT8
MSL3,RUVBL1
MSL3,H4C14
MSL3,H4C3
MSL3,MEAF6
MSL3,H4C15
MSL3,KANSL2
MSL3,H4C4
MSL3,ING3
MSL3,EP400
MSL3,H4C12
MSL3,H4C13
MSL3,H4C1
ADPGK,GPI
ADPGK,HK1
ADPGK,ALDOA
ADPGK,PGM2
ADPGK,ALDOC
ADPGK,ALDOB
ADPGK,HKDC1
ADPGK,G6PC2
GRK2,CSNK1A1L
GRK2,GNB1
GRK2,SUCLG2
GRK2,ARRB2
GRK2,CSNK1D
GRK2,OPRM1
GRK2,GRK3
GRK2,ARRB1
GRK2,SAG
GRK2,GNG2
GRK2,GIT1
GRK2,CXCR2
GRK2,CSNK1E
GRK2,CSNK1G3
MOBP,MOG
TPMT,GMPS
TPMT,ITPA
TPMT,IMPDH2
TPMT,IMPDH1
TPMT,XDH
TPMT,CYP2D6
MRPL46,FRRS1L
MRPL46,MRRF
MRPL46,MRPS21
MRPL46,PPP1R26
MRPL46,MALSU1
MRPL46,RPS9
MRPL46,SOD2
MRPL46,MRPL20
MRPL46,DAP3
MRPL46,MRPL1
MRPL46,MRPL41
MRPL46,MRPL40
MRPL46,MRPL22
MRPL46,AURKAIP1
MRPL46,MRPL30
MRPL46,MRPL24
MRPL46,MRPL28
MRPL46,MRPS2
MRPL46,CHCHD1
MRPL46,MRPL23
MRPL46,MRPL52
MRPL46,MRPL9
MRPL46,PSMG1
MRPL46,MRPL19
MRPL46,MRPL43
MRPL46,TSFM
MRPL46,MRPL42
MRPL46,MRPL47
MRPL46,MRPS14
MRPL46,YBEY
MRPL46,MRPS15
MRPL46,MRPL18
MRPL46,MRPL36
MRPL46,MRPS18A
MRPL46,MRPS22
MRPL46,MRPS31
MRPL46,NDUFAB1
MRPL46,MRPL12
MRPL46,MRPS33
MRPL46,RPS20
MRPL46,MRPL21
MRPL46,RPL17
MRPL46,RPS2
MRPL46,MRPL50
MRPL46,MRPS24
MRPL46,MRPS6
MRPL46,MRPS23
MRPL46,HIBCH
MRPL46,RPL11
MRPL46,TUFM
MRPL46,MRPS12
MRPL46,GADD45GIP1
MRPL46,RPL9
MRPL46,MRPS30
MRPL46,MRPL35
MRPL46,MRPL55
MRPL46,MRPS27
MRPL46,MRPL2
MRPL46,MRPS11
MRPL46,MRPL14
MRPL46,RPL23
MRPL46,ACSF2
MRPL46,MRPL45
MRPL46,MRPS16
MRPL46,REELD1
MRPL46,MRPL37
MRPL46,MRPS26
MRPL46,RPS18
MRPL46,MRPL54
AOC3,ALDH1B1
AOC3,ALDH7A1
AOC3,ALDH3A1
AOC3,MAOA
AOC3,PTPRC
AOC3,ALDH3B1
AOC3,ITGAM
AOC3,ALDH3B2
AOC3,SIGLEC10
AOC3,ALDH9A1
AOC3,COMT
AOC3,DBH
AOC3,SIGLEC9
AOC3,ALDH3A2
AOC3,MAOB
AOC3,DDC
TRMT10C,ELAC2
TRMT10C,RPF1
TRMT10C,METTL1
TRMT10C,TRMT61A
TRMT10C,PRORP
CD84,SH2D1A
CD84,SH2D1B
CD84,CD48
KMT2E,H3C11
KMT2E,H3C15
KMT2E,H3C8
KMT2E,H3C14
KMT2E,H3C7
KMT2E,H3C2
KMT2E,H3C10
KMT2E,H3C1
KMT2E,H3C4
KMT2E,NCR2
KMT2E,H3-5
KMT2E,H3C3
KMT2E,NCR3
KMT2E,H3C12
KMT2E,H3-3A
KMT2E,H3C13
KMT2E,H3-7
KMT2E,H3C6
KMT2E,H3-4
EVX2,LNPK
KLHL3,SPOP
KLHL3,KLHL2
KLHL3,KLHL42
KLHL3,ZSWIM8
KLHL3,WNK3
KLHL3,KCTD17
KLHL3,KBTBD6
KLHL3,KLHL7
KLHL3,KLHL12
KLHL3,KBTBD7
KLHL3,LZTR1
KLHL3,KCTD13
KLHL3,KLHL22
KLHL3,GAN
KLHL3,KLHL9
KLHL3,KLHL21
KLHL3,KLHL25
KLHL3,WNK1
KLHL3,ENC1
KLHL3,KEAP1
KLHL3,KBTBD8
KLHL3,KLHL13
AP1G2,AP1B1
AP1G2,AP4M1
AP1G2,AP1M2
AP1G2,AP2B1
AP1G2,AP4B1
AP1G2,AP2M1
AP1G2,HGS
AP1G2,AP1S1
AP1G2,AP1G1
AP1G2,AP1S2
AP1G2,AP1S3
AP1G2,AP1M1
AP1G2,SYNRG
CFLAR,FASLG
CFLAR,FAF1
CFLAR,FAS
CFLAR,MIB2
CFLAR,TRAF1
CFLAR,CASP8
CFLAR,ITCH
CFLAR,BIRC2
CFLAR,TRADD
CFLAR,BCL2L1
CFLAR,XIAP
CFLAR,CASP1
CSPG4,OLIG2
LRFN4,PTPRS
LRFN4,DLG4
DNAH12,DNAH14
DNAH12,DNAH6
DNAH12,DNAH2
DNAH12,DNAH1
DNAH12,DNAI2
DNAH12,DNAI1
TMEM70,ATPAF2
TMEM70,ATP8
TMEM70,OPALIN
TMEM70,NDUFS5
NFYC,NFYA
NFYC,REPIN1
NFYC,CIITA
NFYC,POLE3
NFYC,HAP1
ACAD9,HADHA
ACAD9,TMEM126B
ACAD9,NDUFAF5
ACAD9,ND6
ACAD9,COA1
ACAD9,NDUFA13
ACAD9,TMEM186
ACAD9,ECI2
ACAD9,NDUFAF3
ACAD9,NDUFS5
ACAD9,NDUFS2
ACAD9,TIMMDC1
ACAD9,NDUFAF4
ACAD9,ETFA
TCAP,MYL3
TCAP,MYH7
TCAP,CSRP3
TCAP,CAPN3
TCAP,MYOZ1
TCAP,FLNC
TCAP,MYBPC3
TCAP,TRIM63
TCAP,ACTN2
TCAP,LDB3
TCAP,DES
TCAP,TTN
TCAP,OBSCN
INSM1,SORBS1
INSM1,KDM1A
PPARGC1B,MED14
PPARGC1B,PPARA
PPARGC1B,ESR1
PPARGC1B,MED29
PPARGC1B,ESRRA
PPARGC1B,NCBP1
PPARGC1B,MED18
PPARGC1B,CDK8
PPARGC1B,MED6
PPARGC1B,MED16
PPARGC1B,MED22
PPARGC1B,MED13
PPARGC1B,NRF1
PPARGC1B,MLXIP
PPARGC1B,SLC7A1
PPARGC1B,ESRRG
PPARGC1B,SREBF1
PPARGC1B,MLXIPL
PPARGC1B,NCBP2
PPARGC1B,THRAP3
PPARGC1B,MED12
LEP,GCG
LEP,ADIPOR2
LEP,TNF
LEP,NPY
LEP,CSH2
LEP,LEPR
LEP,JAK2
LEP,IGF1
LEP,THPO
LEP,GH1
LEP,INS
LEP,GH2
LEP,CSH1
LEP,SOCS3
LEP,CEBPA
LEP,CNTF
LEP,PYY
LEP,IL6
LEP,ADIPOQ
LEP,GHRL
LEP,SIGLEC6
LEP,POMC
LEP,UCP2
LEP,SH2B1
LEP,ADIPOR1
LEP,IRS2
LEP,CCK
LEP,KISS1
LEP,CLU
LEP,GHR
CHRNA9,CHRNA3
CHRNA9,CHRNA2
CHRNA9,CHRNB2
CHRNA9,CHRNA4
CHRNA9,CHRNA7
CASP2,APAF1
CASP2,PIDD1
CASP2,BID
CASP2,CASP8
CASP2,BIRC2
CASP2,CRADD
GH1,CSH2
GH1,PRLR
GH1,POMC
GH1,GHRL
GH1,GH2
GH1,IGF1
GH1,GHRH
GH1,THPO
GH1,GHRHR
GH1,CNTF
GH1,CSH1
GH1,GHR
TRIM72,DYSF
TRIM72,ANXA1
TRIM72,ANXA6
TRIM72,CAV3
TRIM72,ANXA2
CCDC65,DNAI1
CCDC65,CCDC39
CCDC65,DNAI2
CCDC65,CCDC40
TAF7,TAF13
TAF7,GTF2F1
TAF7,MAX
TAF7,TAF1
TAF7,TAF4B
TAF7,ATXN7L3
TAF7,TAF11
TAF7,BACC1
TAF7,TAF1L
TAF7,GTF2B
TAF7,TAF9B
TAF7,SUPT3H
TAF7,KMT2A
TAF7,SENP3
TAF7,TADA1
TAF7,GTF2A2
TAF7,CHD8
TAF7,SUPT7L
TAF7,E2F6
TAF7,TAF5
TAF7,KAT8
TAF7,RUVBL1
TAF7,ERCC2
TAF7,MED14
TAF7,TAF2
TAF7,WDR5
TAF7,LAS1L
TAF7,RNF2
TAF7,GTF2F2
TAF7,INO80C
TAF7,TEX10
TAF7,POLR2B
TAF7,POLR2L
TAF7,ENY2
TAF7,GTF2E2
TAF7,SGF29
TAF7,TAF7L
TAF7,POLR2K
TAF7,POLR2E
TAF7,TAF6
TAF7,TRRAP
TAF7,POLR2F
TAF7,TAF9
TAF7,TADA2A
TAF7,TAF8
TAF7,GTF2H5
TAF7,GTF2H3
TAF7,PRPF31
TAF7,H3C13
TAF7,POLR2H
TAF7,PHF20
TAF7,KANSL1
TAF7,TCEA1
TAF7,GTF2A1
TAF7,TAF3
TAF7,MCRS1
TAF7,RUVBL2
RAB8B,PEX5L
RAB8B,GDI2
RAB8B,RAB3IP
RAB8B,GDI1
CAMKK2,STK11
CAMKK2,CAMKK1
CAMKK2,PRKAG3
CAMKK2,CALML3
CAMKK2,CALML5
CAMKK2,PRKAG1
CAMKK2,PRKAA1
CAMKK2,PRKAB1
CAMKK2,PRKAA2
CAMKK2,CALML4
PHETA2,INPP5B
PHETA2,OCRL
IFT80,WDR35
IFT80,IFT27
IFT80,TRAF3IP1
IFT80,DYNC2H1
IFT80,IFT70A
IFT80,IFT88
IFT80,IFT20
IFT80,IFT52
IFT80,IFT70B
IFT80,IFT22
IFT80,IFT56
IFT80,IFT74
IFT80,WDR19
IFT80,IFT140
IFT80,CLUAP1
KCNK10,KRT76
KCNK10,KCNK2
KCTD2,RNPS1
KCTD2,PCNA
KCTD2,KCTD17
KCTD2,SPOP
MLXIP,OGT
MLXIP,MLXIPL
MLXIP,MXD4
USP39,LSM4
USP39,LSM5
USP39,PSMB2
USP39,PRPF8
USP39,PRPF3
USP39,SNRPG
USP39,SNRPD2
USP39,SNU13
USP39,EFTUD2
USP39,SF3B1
USP39,LSM2
USP39,SF3A3
USP39,SNRNP70
USP39,SNRNP200
USP39,PRPF31
USP39,PRPF4
USP39,PRP4K
USP39,SNRPB
USP39,SNRPE
HNF4A,SMAD4
HNF4A,JUN
HNF4A,GSK3B
HNF4A,BCL9L
HNF4A,SMAD3
HNF4A,FOXO1
HNF4A,SREBF1
HNF4A,MYC
HNF4A,TCF7L2
HNF4A,NCOA1
HNF4A,HNF1A
HNF4A,TLE1
HNF4A,HNF1B
HNF4A,FOXA2
HNF4A,CTNNB1
HNF4A,NCOA2
HNF4A,PYGO2
NFKBIB,UBE2D1
NFKBIB,NFKB2
NFKBIB,UBE2D2
NFKBIB,IKBKG
NFKBIB,BTRC
NFKBIB,CHUK
NFKBIB,IKBKB
NFKBIB,TRAF6
NFKBIB,RELA
NFKBIB,CUL1
NFKBIB,NKIRAS1
CLSPN,CHEK1
CLSPN,CDC7
CLSPN,POLE
CLSPN,PRIMPOL
CLSPN,RAD17
CLSPN,ORC1
CLSPN,CASP7
CLSPN,MCM10
CLSPN,ATAD5
CLSPN,BRCA1
CLSPN,TIMELESS
CLSPN,CUL2
CLSPN,RPA2
CLSPN,ATRIP
CLSPN,BTRC
CLSPN,RHNO1
CLSPN,MCM3
CLSPN,GINS3
CLSPN,CDC45
CLSPN,WDHD1
CLSPN,ATR
GNAI2,PIK3R1
GNAI2,GNB1
GNAI2,SSTR2
GNAI2,RIC8A
GNAI2,RGS19
