gene1,gene2
RARA,RARB
RARA,PML
RARA,EP300
RARA,EZH2
RARA,PRAM1
RARA,RUNX1
RARA,RXRA
RARA,NR0B2
RARA,HDAC1
RARA,CEBPA
RARA,CRABP2
RARA,NCOA1
RARA,ZBTB16
RARA,MED1
KRTAP9-8,KRTAP4-3
KRTAP9-8,KRTAP9-9
KRTAP9-8,KRTAP17-1
KRTAP9-8,KRTAP9-4
KRTAP9-8,KRTAP9-3
KRTAP9-8,KRTAP3-1
PPP1R1B,PPP1CB
PPP1R1B,PPP3CA
PPP1R1B,PPP1CC
PPP1R1B,PRKACA
PPP1R1B,PPP3CB
PPP1R1B,PRKACB
PPP1R1B,PPP1CA
PPP1R1B,PPP3CC
PPP1R1B,CDK5
PPP1R1B,PRKACG
FMO5,CYP2C9
FMO5,CYP2D6
FMO5,CYP3A4
PRKAB2,MAP3K7
PRKAB2,FOXO3
PRKAB2,MTOR
PRKAB2,PRKAG1
PRKAB2,EEF2K
PRKAB2,PRKAG3
PRKAB2,CRTC2
PRKAB2,TBC1D1
PRKAB2,ACACA
PRKAB2,STK11
PRKAB2,MLYCD
PRKAB2,RPTOR
PRKAB2,CRY2
PRKAB2,PPARGC1A
PRKAB2,GYS2
PRKAB2,CAMKK2
PRKAB2,HMGCR
PRKAB2,PRKAA2
PRKAB2,ACACB
PRKAB2,TSC1
PRKAB2,PRKAA1
PRKAB2,PRKAG2
PRKAB2,ELAVL1
PRKAB2,FOXO1
PRKAB2,GYS1
PRKAB2,PRKAB1
FUS,HNRNPDL
FUS,SFPQ
FUS,CREB3L2
FUS,HNRNPH1
FUS,SOD1
FUS,PABPC1
FUS,MAPT
FUS,SMARCA4
FUS,HNRNPA1
FUS,SRSF1
FUS,MATR3
FUS,PSPC1
FUS,NONO
FUS,SRSF2
FUS,YBX1
FUS,G3BP1
FUS,HNRNPK
FUS,PRMT1
FUS,C9orf72
FUS,TNPO1
FUS,ELAVL1
FUS,EWSR1
FUS,HNRNPR
FUS,SNRNP70
FUS,HNRNPD
FUS,DDX17
FUS,OPTN
FUS,HNRNPA3
FUS,UBQLN2
FUS,HNRNPU
FUS,ATXN2
FUS,SMN1
FUS,DROSHA
FUS,ILF2
FUS,HNRNPC
FUS,DHX9
FUS,HNRNPM
FUS,RBMX
FUS,HNRNPA2B1
FUS,SRSF10
FUS,PTBP1
FUS,EIF4A3
CHSY1,CSGALNACT2
CHSY1,CSGALNACT1
CHSY1,CHSY3
SNRPA1,SNRNP70
SNRPA1,TFIP11
SNRPA1,ISY1
SNRPA1,CTNNBL1
SNRPA1,BUD13
SNRPA1,SRRM2
SNRPA1,DHX15
SNRPA1,SF3B2
SNRPA1,SNW1
SNRPA1,DDX46
SNRPA1,SF3B3
SNRPA1,SNRPN
SNRPA1,PRPF40B
SNRPA1,SNRPF
SNRPA1,SNRNP200
SNRPA1,LSM3
SNRPA1,PRPF31
SNRPA1,PRPF38A
SNRPA1,SNIP1
SNRPA1,PRPF4
SNRPA1,LUC7L
SNRPA1,BCAS2
SNRPA1,WBP4
SNRPA1,PPIH
SNRPA1,BUD31
SNRPA1,WBP11
SNRPA1,SART1
SNRPA1,RBM17
SNRPA1,IK
SNRPA1,NCBP2L
SNRPA1,SRSF1
SNRPA1,PRP4K
SNRPA1,DHX38
SNRPA1,PPIE
SNRPA1,DHX8
SNRPA1,CWF19L2
SNRPA1,TCERG1
SNRPA1,XAB2
SNRPA1,PPWD1
SNRPA1,SNRPB
SNRPA1,SNRPE
SNRPA1,ISY1-RAB43
SNRPA1,PRKRIP1
SNRPA1,PUF60
SNRPA1,PRPF6
SNRPA1,YJU2
SNRPA1,SMU1
SNRPA1,SDE2
SNRPA1,SRRM1
SNRPA1,CWC15
SNRPA1,CDC5L
SNRPA1,PPIL1
SNRPA1,LSM5
SNRPA1,PRPF39
SNRPA1,SNRNP35
SNRPA1,CWC22
SNRPA1,EIF4A3
SNRPA1,SNRNP40
SNRPA1,SRRM3
SNRPA1,PRPF8
SNRPA1,NCBP2
SNRPA1,U2AF2
SNRPA1,LUC7L2
SNRPA1,ZMAT2
SNRPA1,LSM4
SNRPA1,CRNKL1
SNRPA1,U2SURP
SNRPA1,MFAP1
SNRPA1,USP39
SNRPA1,MAGOH
SNRPA1,PRPF3
SNRPA1,RBM25
SNRPA1,RBM8A
SNRPA1,TMEM222
SNRPA1,RNF113A
SNRPA1,SF3B5
SNRPA1,CHERP
SNRPA1,SNRPG
SNRPA1,LSM6
SNRPA1,CWC27
SNRPA1,RBMX2
SNRPA1,HTATSF1
SNRPA1,CWC25
SNRPA1,PLRG1
SNRPA1,SLU7
SNRPA1,SNRPD1
SNRPA1,SNRPD2
SNRPA1,SF3B4
SNRPA1,DHX16
SNRPA1,NCBP1
SNRPA1,CDC40
SNRPA1,TCERG1L
SNRPA1,FMC1-LUC7L2
SNRPA1,MAGOHB
SNRPA1,EFTUD2
SNRPA1,DDX23
SNRPA1,SNU13
SNRPA1,SF3B1
SNRPA1,TXNL4A
SNRPA1,SF3A3
SNRPA1,SMNDC1
SNRPA1,LSM2
NR0B2,CYP8B1
NR0B2,ABCB11
NR0B2,CYP7A1
NR0B2,PPARG
NR0B2,NR1H3
NR0B2,EID1
NR0B2,ESR1
NR0B2,NR5A2
NR0B2,NR1H4
NR0B2,CREB3
NR0B2,HNF4A
NR0B2,FABP6
NR0B2,ESRRG
NR0B2,NR1I3
NR0B2,NR5A1
NR0B2,NR1I2
THAP1,PAWR
THAP1,SGCE
THAP1,THAP11
THAP1,THAP12
THAP1,ZCCHC10
THAP1,TOR1A
RHPN2,RHOA
RHPN2,RHOB
ACTR10,DYNC1I2
ACTR10,DCTN2
ACTR10,CAPZA1
ACTR10,DCTN1
ACTR10,CAPZB
ACTR10,CAPZA2
ACTR10,DCTN5
ACTR10,TPPP
ACTR10,ACTB
ACTR10,DCTN3
ACTR10,ACTR1B
ACTR10,DCTN4
ACTR10,DYNC1LI2
ACTR10,DYNC1H1
ACTR10,BICDL1
ACTR10,ACTR1A
LGALS3,ITGB1
LGALS3,LAMP1
LGALS3,CSPG4
LGALS3,FCGR2B
LGALS3,EGFR
LGALS3,CLEC7A
LGALS3,LGALS3BP
LGALS3,GEMIN4
LGALS3,TLR4
LGALS3,PTPRC
LGALS3,KRAS
LGALS3,MGAT5
LGALS3,HAVCR2
LGALS3,TRIM16
LGALS3,CTNNB1
LGALS3,MUC16
LGALS3,MERTK
LGALS3,RUNX2
LGALS3,BCL2
LGALS3,ANXA7
LGALS3,CD44
LGALS3,GP6
LGALS3,KDR
LGALS3,SPN
LGALS3,NCR3
LGALS3,FN1
LGALS3,TLR2
DNAJB1,HSPA5
DNAJB1,HSPB8
DNAJB1,HSPH1
DNAJB1,FKBP5
DNAJB1,DNAJB4
DNAJB1,STIP1
DNAJB1,DNAJA4
DNAJB1,NUDC
DNAJB1,HSPBP1
DNAJB1,HSPA4L
DNAJB1,HSPA14
DNAJB1,PPID
DNAJB1,HSPA2
DNAJB1,HSPA9
DNAJB1,BAG5
DNAJB1,HSF1
DNAJB1,HSPA1L
DNAJB1,HSPA6
DNAJB1,MAPKAPK5
DNAJB1,HSPA8
DNAJB1,DNAJA2
DNAJB1,BAG1
DNAJB1,HTT
DNAJB1,HSP90AA1
DNAJB1,CLPB
DNAJB1,GRPEL1
DNAJB1,HSP90AB1
DNAJB1,TP53
DNAJB1,HSPA4
DNAJB1,DNAJC3
DNAJB1,HSPA1B
DNAJB1,BAG3
DNAJB1,DNAJA1
DNAJB1,BAG2
DNAJB1,HSPA1A
DNAJB1,SP100
RFX1,CIITA
RFX1,HDAC1
RFX1,CREB1
RFX1,RFXANK
RFX1,RFXAP
DCAF15,FBXW5
DCAF15,DCAF16
DCAF15,ERCC8
DCAF15,COP1
DCAF15,DDA1
DCAF15,AMBRA1
DCAF15,DCAF1
DCAF15,DDB2
DCAF15,DCAF11
DCAF15,DCAF12
DCAF15,CUL4A
DCAF15,DTL
DCAF15,DCAF10
DCAF15,DCAF17
DCAF15,DET1
DCAF15,DCAF4
DCAF15,DCAF5
DCAF15,DCAF6
DCAF15,DCAF13
DCAF15,DDB1
DCAF15,CUL4B
DCAF15,DCAF8
DCAF15,DCAF7
TRIM21,UBE2D2
TRIM21,EGFR
TRIM21,RO60
TRIM21,RPS27A
TRIM21,UBE2E1
TRIM21,IRF3
TRIM21,GMPS
TRIM21,UBC
TRIM21,ERBB2
TRIM21,USP4
TRIM21,CALR
TRIM21,HTN3
TRIM21,UBA52
TRIM21,UBB
TRIM21,UBE2N
TRIM21,DDX41
TRIM21,TRAT1
TRIM21,SSB
TRIM21,ISG15
TRIM21,CDH1
TRIM21,SQSTM1
WDR7,NCOR2
WDR7,DMXL2
WDR7,DMXL1
WDR7,RAB3GAP2
WDR7,ROGDI
SMARCC1,HDAC1
SMARCC1,BICRA
SMARCC1,BCL11B
SMARCC1,SS18
SMARCC1,BRD9
SMARCC1,SMARCE1
SMARCC1,ARID1A
SMARCC1,ACTL6A
SMARCC1,SMARCD1
SMARCC1,SMARCD3
SMARCC1,SMARCA4
SMARCC1,BAZ1B
SMARCC1,ARID1B
SMARCC1,SMARCD2
SMARCC1,ACTB
SMARCC1,CHD4
SMARCC1,PHF10
SMARCC1,SMARCA1
SMARCC1,PPARG
SMARCC1,NCOR1
SMARCC1,BCL7A
SMARCC1,BCL11A
SMARCC1,PBRM1
SMARCC1,BCL7B
SMARCC1,SMARCC2
SMARCC1,TIMELESS
SMARCC1,BICRAL
SMARCC1,SMARCA2
SMARCC1,ARID2
SMARCC1,SMARCA5
SMARCC1,BCL7C
SMARCC1,KDM1A
SMARCC1,SMARCB1
SMARCC1,DPF1
SMARCC1,BRD7
NUP210,NUP42
NUP210,NUP98
NUP210,NUP133
NUP210,NUP43
NUP210,NUP153
NUP210,NUP210L
NUP210,AHCTF1
NUP210,NUP50
NUP210,NUP58
NUP210,NUP93
NUP210,NUP35
NUP210,NUP160
NUP210,RAE1
NUP210,NUP37
NUP210,RANBP2
NUP210,SEC13
NUP210,SEH1L
NUP210,NUP62
NUP210,NUP205
NUP210,SP100
NUP210,NDC1
NUP210,NUP54
NUP210,NUP188
NUP210,NUP88
NUP210,TPR
NUP210,NUP214
HSD17B7,ERG28
HSD17B7,NDUFAF6
HSD17B7,DHRS11
HSD17B7,HMGCS1
HSD17B7,HSD17B6
HSD17B7,SC5D
HSD17B7,HSD17B12
HSD17B7,HSD3B7
HSD17B7,NSDHL
HSD17B7,WDR97
HSD17B7,EBP
HSD17B7,HSD3B1
HSD17B7,DHCR24
HSD17B7,CYP19A1
HSD17B7,CYP3A4
HSD17B7,FAXDC2
HSD17B7,CYP1A1
HSD17B7,CH25H
HSD17B7,HSD17B8
HSD17B7,TM7SF2
HSD17B7,MSMO1
HSD17B7,SQLE
HSD17B7,HSD3B2
HSD17B7,FDFT1
HSD17B7,DHCR7
HSD17B7,LBR
HSD17B7,LSS
HSD17B7,CYP1B1
RRP8,NIFK
RRP8,KPNB1
RRP8,SUV39H1
RRP8,EBNA1BP2
RRP8,DDX52
RRP8,PUM3
RRP8,NOP2
RRP8,NOP14
RRP8,NOC2L
RRP8,NOB1
RRP8,RPF2
RRP8,RPF1
RRP8,BMS1
RRP8,UTP11
RRP8,FTSJ3
RRP8,GTPBP4
RRP8,NOC3L
RRP8,BAHD1
RRP8,BRIX1
TIMM10B,TIMM9
TIMM10B,TIMM22
TIMM10B,TIMM29
TIMM10B,AGK
TIMM10B,TIMM8A
TIMM10B,CHCHD4
TIMM10B,TIMM10
TIMM10B,TIMM8B
EFR3A,PI4KA
EFR3A,TTC7A
PTCD3,CHCHD1
PTCD3,MRPS18C
PTCD3,MRPL23
PTCD3,MRPL9
PTCD3,MRPL19
PTCD3,MRPL58
PTCD3,TFB1M
PTCD3,GFM1
PTCD3,MRPS18B
PTCD3,MRPL48
PTCD3,MRPL42
PTCD3,MRPL46
PTCD3,MRPS15
PTCD3,MRPL47
PTCD3,MRPS14
PTCD3,MRPL38
PTCD3,MRPL10
PTCD3,MRRF
PTCD3,MRPS21
PTCD3,METTL17
PTCD3,MRPS5
PTCD3,DAP3
PTCD3,MRPL1
PTCD3,MRPL41
PTCD3,MTIF2
PTCD3,MRPS17
PTCD3,AURKAIP1
PTCD3,OXA1L
PTCD3,MRPL16
PTCD3,MRPS2
PTCD3,MRPL30
PTCD3,MRPL24
PTCD3,MRPL11
PTCD3,GADD45GIP1
PTCD3,MRPL44
PTCD3,TUFM
PTCD3,MRPS12
PTCD3,MRPS30
PTCD3,MRPS27
PTCD3,MRPL57
PTCD3,MRPL53
PTCD3,MRPS11
PTCD3,MRPL13
PTCD3,MRPL4
PTCD3,RBFA
PTCD3,MRPL45
PTCD3,MRPS16
PTCD3,METTL15
PTCD3,MRPS26
PTCD3,NOA1
PTCD3,MRPL3
PTCD3,ERAL1
PTCD3,KGD4
PTCD3,MRPL36
PTCD3,MRPS18A
PTCD3,MRPS22
PTCD3,MCAT
PTCD3,MRPL12
PTCD3,MRPS31
PTCD3,MRPL39
PTCD3,MRPS33
PTCD3,MRPS9
PTCD3,MRPL21
PTCD3,MRPS6
PTCD3,MTIF3
PTCD3,MRPL50
PTCD3,MRPS24
PTCD3,MRPS28
PTCD3,MRPS23
PER2,RORA
PER2,NR1D2
PER2,PER3
PER2,PPARA
PER2,TPTEP2-CSNK1E
PER2,FBXL3
PER2,TP53
PER2,HIF1A
PER2,PER1
PER2,CEBPA
PER2,CSNK1E
PER2,CUL1
PER2,RORB
PER2,BMAL1
PER2,CSNK1D
PER2,TIMELESS
PER2,BTRC
PER2,PPARG
PER2,NFIL3
PER2,FBXW11
PER2,CRY2
PER2,CLOCK
PER2,BHLHE40
PER2,NPAS2
PER2,NR4A2
RAMP1,GNAS
RAMP1,ADM
RAMP1,CRCP
RAMP1,GRM1
RAMP1,ADM2
RAMP1,CALCRL
RAMP1,CALCA
RAMP1,CALCB
RPA1,POLD1
RPA1,MCM3
RPA1,PRIM1
RPA1,TOP3A
RPA1,PCNA
RPA1,RFWD3
RPA1,ERCC4
RPA1,RPA2
RPA1,POLA1
RPA1,CLSPN
RPA1,XPA
RPA1,TP53
RPA1,XRCC6
RPA1,MSH3
RPA1,RPA4
RPA1,MRE11
RPA1,MCM6
RPA1,MCM2
RPA1,TIPIN
RPA1,EXO1
RPA1,RECQL4
RPA1,FANCA
RPA1,BRCA1
RPA1,BLM
RPA1,PRIMPOL
RPA1,ATM
RPA1,MCM7
RPA1,RMI1
RPA1,CHEK1
RPA1,BRIP1
RPA1,FANCG
RPA1,HUS1
RPA1,RAD17
RPA1,POLD2
RPA1,ATR
RPA1,TP53BP1
RPA1,SEM1
RPA1,RAD52
RPA1,CENPX
RPA1,RAD9A
RPA1,CENPS
RPA1,ATRIP
RPA1,TOPBP1
RPA1,RPAIN
RPA1,PRIM2
RPA1,DONSON
RPA1,SMARCAL1
RPA1,GINS4
RPA1,MCM4
RPA1,TIMELESS
RPA1,DNA2
RPA1,POLA2
RPA1,B2M
RPA1,RFC4
RPA1,POLD3
RPA1,RAD51
RPA1,RBBP8
RPA1,WRN
RPA1,RFC5
RPA1,FANCM
RPA1,RFC1
SERPINF1,A2M
SERPINF1,PLG
SERPINF1,LRP6
SERPINF1,LRP5
EEFSEC,RPL24
EEFSEC,RPL37A
EEFSEC,RPS8
EEFSEC,RPS15
EEFSEC,RPS2
EEFSEC,UBA52
EEFSEC,RPS6
EEFSEC,RPL26
EEFSEC,RPL10A
EEFSEC,RPS25
EEFSEC,RPL23A
EEFSEC,RPL17
EEFSEC,SECISBP2
EEFSEC,RPL8
EEFSEC,RPS20
EEFSEC,SEPHS1
EEFSEC,RPL4
EEFSEC,RPS4X
EEFSEC,RPS7
EEFSEC,RPS28
EEFSEC,RPS5
EEFSEC,RPL30
EEFSEC,RPS17
EEFSEC,TRNAU1AP
EEFSEC,SEPSECS
EEFSEC,RPL34
EEFSEC,RPS18
EEFSEC,RPS16
EEFSEC,RPL5
EEFSEC,RPL23
EEFSEC,RPS19
EEFSEC,RACK1
EEFSEC,RPL15
EEFSEC,RPL35
EEFSEC,RPSA
EEFSEC,RPL13
EEFSEC,RPL27A
EEFSEC,RPS10
EEFSEC,RPL7A
EEFSEC,RPL6
EEFSEC,RPL36
EEFSEC,RPS24
EEFSEC,RPL11
EEFSEC,RPL7
EEFSEC,SEPHS2
EEFSEC,RPS21
EEFSEC,RPL9
EEFSEC,RPL18
EEFSEC,RPS3A
EEFSEC,RPS13
EEFSEC,RPS27A
EEFSEC,RPS3
EEFSEC,PSTK
EEFSEC,RPL22
EEFSEC,RPL29
EEFSEC,RPL27
EEFSEC,FAU
EEFSEC,RPL36A
EEFSEC,RPLP0
EEFSEC,RPL32
EEFSEC,RPS9
EEFSEC,RPS23
EEFSEC,RPL38
EEFSEC,RPL39
EEFSEC,RPL13A
EEFSEC,RPS14
EEFSEC,SARS1
EEFSEC,RPS15A
EEFSEC,RPL14
EEFSEC,EIF2S1
EEFSEC,RPL21
EEFSEC,RPS29
EEFSEC,RPL36AL
EEFSEC,RPS26
EEFSEC,RPL3
EEFSEC,RPL31
EEFSEC,RPL28
EEFSEC,RPS27
EEFSEC,EIF2S2
EEFSEC,RPL35A
EEFSEC,RPL37
EEFSEC,SELENOP
EEFSEC,RPS11
COQ3,PSEN2
COQ3,PDSS1
COQ3,COQ4
COQ3,COQ9
COQ3,COQ8B
COQ3,COQ2
COQ3,COQ7
COQ3,COQ6
COQ3,COQ5
GRSF1,GPX4
UTP3,NOP9
UTP3,UTP14A
UTP3,NOC4L
UTP3,NOP58
UTP3,RRS1
UTP3,IMP3
UTP3,DDX28
UTP3,MCC
UTP3,RPS24
UTP3,RPS27L
UTP3,SDAD1
UTP3,NGDN
UTP3,FBLL1
UTP3,WDR46
UTP3,MAK16
UTP3,RPS16
UTP3,BOP1
UTP3,RSL1D1
UTP3,DDX18
UTP3,LSG1
UTP3,RPS18
UTP3,DDX47
UTP3,RPP38
UTP3,SURF6
UTP3,KRI1
UTP3,UTP14C
UTP3,RPS19
UTP3,DHX15
UTP3,EXOSC4
UTP3,UTP23
UTP3,DDX52
UTP3,RPS5
UTP3,DCAF13
UTP3,RRP15
UTP3,NOP56
UTP3,RPS28
UTP3,PES1
UTP3,PNO1
UTP3,UTP6
UTP3,RPS4X
UTP3,RPS7
UTP3,EBNA1BP2
UTP3,DHX32
UTP3,RPS6
UTP3,UTP15
UTP3,WDR75
UTP3,RPS8
UTP3,DDX54
UTP3,RPS2
UTP3,RTCA
UTP3,NIFK
UTP3,FSAF1
UTP3,HEATR1
UTP3,UTP4
UTP3,NOL10
UTP3,RPS27
UTP3,LTV1
UTP3,WDR43
UTP3,NOL6
UTP3,NOC2L
UTP3,NOB1
UTP3,EXOSC10
UTP3,RPF2
UTP3,GNL3
UTP3,RPS11
UTP3,DHX37
UTP3,C1D
UTP3,IMP4
UTP3,NAT10
UTP3,DDX10
UTP3,UTP25
UTP3,AATF
UTP3,WDR3
UTP3,FCF1
UTP3,NOP14
UTP3,EMG1
UTP3,RPS23
UTP3,NOM1
UTP3,RPS9
UTP3,RPS15A
UTP3,RRP7A
UTP3,RCL1
UTP3,FTSJ3
UTP3,GTPBP4
UTP3,PWP2
UTP3,RPS14
UTP3,SNU13
UTP3,UTP11
UTP3,UTP20
UTP3,DQX1
UTP3,RPS3A
UTP3,RPS13
UTP3,DNTTIP2
UTP3,RSL24D1
UTP3,TBL3
UTP3,PDCD11
UTP3,BMS1
H3-3B,TONSL
H3-3B,HIRA
H3-3B,KMT2C
H3-3B,BANF1
H3-3B,EHMT2
H3-3B,H2BC15
H3-3B,ASH2L
H3-3B,DOT1L
H3-3B,PADI4
H3-3B,H2AC4
H3-3B,H3-7
H3-3B,H2BC12
H3-3B,HDAC1
H3-3B,H3-4
H3-3B,H4C11
H3-3B,H2BC8
H3-3B,CBX2
H3-3B,RPS6KA5
H3-3B,H3C6
H3-3B,H2AC21
H3-3B,CBX6
H3-3B,ING4
H3-3B,TRIM33
H3-3B,H2BW2
H3-3B,SETD2
H3-3B,RBBP5
H3-3B,TNPO1
H3-3B,SIRT6
H3-3B,DNMT1
H3-3B,H4C5
H3-3B,H2AC15
H3-3B,SLCO6A1
H3-3B,SMARCE1
H3-3B,H2BC11
H3-3B,ING1
H3-3B,BRD4
H3-3B,TAF3
H3-3B,PRDM9
H3-3B,NSD3
H3-3B,H2BC4
H3-3B,SIRT5
H3-3B,ZMYND11
H3-3B,MCM2
H3-3B,PRMT1
H3-3B,KAT5
H3-3B,H2BC18
H3-3B,H4C7
H3-3B,H2AZ2
H3-3B,H3C13
H3-3B,LBR
H3-3B,JUN
H3-3B,TP53
H3-3B,H3C12
H3-3B,H2BC17
H3-3B,EZH2
H3-3B,H3-3A
H3-3B,EP300
H3-3B,H2BC7
H3-3B,AURKB
H3-3B,MORC3
H3-3B,PHF21A
H3-3B,H4C16
H3-3B,H2BC10
H3-3B,CHUK
H3-3B,KAT2B
H3-3B,H2AC13
H3-3B,SMARCA4
H3-3B,EED
H3-3B,HDAC3
H3-3B,TRIM66
H3-3B,CDY1
H3-3B,H2AX
H3-3B,PPIE
H3-3B,H2BK1
H3-3B,WDR5
H3-3B,DNAJC9
H3-3B,RING1
H3-3B,H2BC6
H3-3B,ASF1B
H3-3B,ZZZ3
H3-3B,ATRX
H3-3B,ACTL6A
H3-3B,RNF2
H3-3B,ARID1A
H3-3B,H2AC7
H3-3B,RBBP4
H3-3B,SUV39H1
H3-3B,RBBP7
H3-3B,DAXX
H3-3B,H3C3
H3-3B,H2BW1
H3-3B,SRSF1
H3-3B,SMARCD1
H3-3B,H2BC13
H3-3B,H2AC8
H3-3B,H4C2
H3-3B,SIRT3
H3-3B,SUPT6H
H3-3B,SUZ12
H3-3B,CHD4
H3-3B,SETD7
H3-3B,UHRF1
H3-3B,EGLN2
H3-3B,SETD1A
H3-3B,SP100
H3-3B,PYGO1
H3-3B,H2AC20
H3-3B,DNMT3L
H3-3B,ING2
H3-3B,ACTB
H3-3B,CBX1
H3-3B,KAT6B
H3-3B,H2BC5
H3-3B,H2BC12L
H3-3B,H4C9
H3-3B,SGF29
H3-3B,PRMT6
H3-3B,MYC
H3-3B,KDM4A
H3-3B,NASP
H3-3B,H4C4
H3-3B,H2AC16
H3-3B,H3C1
H3-3B,H2BC14
H3-3B,NCOR1
H3-3B,SPIN1
H3-3B,CREBBP
H3-3B,SPHK2
H3-3B,H4C15
H3-3B,KMT2A
H3-3B,CBX4
H3-3B,EHMT1
H3-3B,DNMT3A
H3-3B,H3C4
H3-3B,CHD1
H3-3B,SMARCA1
H3-3B,H4C3
H3-3B,JARID2
H3-3B,TP53BP1
H3-3B,KDM6B
H3-3B,PBRM1
H3-3B,H2AC11
H3-3B,CARM1
H3-3B,MPHOSPH8
H3-3B,H2BC21
H3-3B,SETDB1
H3-3B,KMT2E
H3-3B,H4C14
H3-3B,RAD9A
H3-3B,UBN1
H3-3B,H3C10
H3-3B,H3C2
H3-3B,H2BC3
H3-3B,IPO4
H3-3B,AIRE
H3-3B,CBX8
H3-3B,HDAC2
H3-3B,CTCF
H3-3B,H2AC18
H3-3B,CENPA
H3-3B,H3C14
H3-3B,DIDO1
H3-3B,PHF8
H3-3B,H4C1
H3-3B,CBX3
H3-3B,DNMT3B
H3-3B,PYGO2
H3-3B,BMI1
H3-3B,SMARCC2
H3-3B,H2BC1
H3-3B,PHC3
H3-3B,H3C7
H3-3B,KDM4C
H3-3B,BRD1
H3-3B,SSRP1
H3-3B,KAT6A
H3-3B,MLLT3
H3-3B,KDM1A
H3-3B,H2AC17
H3-3B,H2AZ1
H3-3B,H4C12
H3-3B,H2BC9
H3-3B,BPTF
H3-3B,RCOR1
H3-3B,H3C15
H3-3B,HAT1
H3-3B,KDM6A
H3-3B,H4C13
H3-3B,H3C11
H3-3B,H2BC26
H3-3B,SMARCA5
H3-3B,CHAF1A
H3-3B,YY1
H3-3B,HDGFL2
H3-3B,H3C8
H3-3B,ING3
KDM6B,H3-5
KDM6B,ATP5F1A
KDM6B,ATP6
KDM6B,KDM7A
KDM6B,H3C13
KDM6B,EZH2
KDM6B,H3C12
KDM6B,KMT2C
KDM6B,ASH2L
KDM6B,H3-7
KDM6B,H3C6
KDM6B,H3-4
KDM6B,RBBP5
KDM6B,ATP5F1C
KDM6B,SUZ12
KDM6B,EED
KDM6B,SMARCA4
KDM6B,WDR5
GUCY2D,PKLR
GUCY2D,PDE6A
GUCY2D,NUDT2
GUCY2D,RPE65
GUCY2D,ENPP3
GUCY2D,ITPA
GUCY2D,PDE6C
GUCY2D,GUCA1A
GUCY2D,ENPP1
GUCY2D,RD3
GUCY2D,GUCA1C
GUCY2D,AIPL1
GUCY2D,LCA5
GUCY2D,NCALD
GUCY2D,PKM
GUCY2D,PDE6B
GUCY2D,RPGRIP1
RIDA,YTHDF2
BRD8,MEAF6
BRD8,KAT8
BRD8,RUVBL1
BRD8,MSL3
BRD8,YY1
BRD8,EP400
BRD8,ING3
BRD8,MSL2
BRD8,H2AZ1
BRD8,UCHL5
BRD8,ACTR8
BRD8,TRRAP
BRD8,EPC1
BRD8,MBTD1
BRD8,KAT5
BRD8,VPS72
BRD8,RUVBL2
BRD8,DMAP1
BRD8,MCRS1
BRD8,ANP32E
BRD8,ACTL6A
BRD8,TFPT
BRD8,NFRKB
BRD8,INO80C
BRD8,INO80
BRD8,MORF4L1
BRD8,INO80E
BRD8,MSL1
BRD8,MRGBP
BRD8,EPC2
BRD8,ACTB
ERAL1,MRPS18C
ERAL1,MRPS15
ERAL1,YBEY
ERAL1,MRPS14
ERAL1,MRPS18B
ERAL1,TFB1M
ERAL1,DAP3
ERAL1,METTL17
ERAL1,MRPS5
ERAL1,MRPS21
ERAL1,MRPS2
ERAL1,MRPS17
ERAL1,AURKAIP1
ERAL1,MRPS11
ERAL1,MRPS27
ERAL1,MRPS30
ERAL1,MRPS12
ERAL1,NOA1
ERAL1,MRPS26
ERAL1,MRPS16
ERAL1,CDA
ERAL1,MCAT
ERAL1,MRPS22
ERAL1,MRPS18A
ERAL1,MRPS28
ERAL1,MRPS23
ERAL1,MRPS6
ERAL1,MRPS24
ERAL1,MRPS9
ERAL1,MRPS33
ERAL1,MRPS31
NIP7,RPL38
NIP7,BRIX1
NIP7,NOC3L
NIP7,GTPBP4
NIP7,FTSJ3
NIP7,RCL1
NIP7,SNU13
NIP7,WDR12
NIP7,PWP2
NIP7,PAK1IP1
NIP7,RPL3L
NIP7,TSR1
NIP7,WDR74
NIP7,POLR1D
NIP7,TBL3
NIP7,RSL24D1
NIP7,RPL32
NIP7,RPLP0
NIP7,RPL27
NIP7,RPL35A
NIP7,GNL3L
NIP7,RPL37
NIP7,NHP2
NIP7,RPF1
NIP7,NOL8
NIP7,WDR43
NIP7,RPL31
NIP7,RPL3
NIP7,NSUN6
NIP7,LYAR
NIP7,NOB1
NIP7,NOC2L
NIP7,GNL3
NIP7,RPF2
NIP7,ZNF593
NIP7,RPL14
NIP7,RPL21
NIP7,IMP4
NIP7,WDR3
NIP7,RRP1B
NIP7,NOP2
NIP7,EMG1
NIP7,FCF1
NIP7,RRP1
NIP7,RRP15
NIP7,NOP56
NIP7,PUM3
NIP7,UTP6
NIP7,POLR1C
NIP7,RPL4
NIP7,PES1
NIP7,GNL2
NIP7,EBNA1BP2
NIP7,EXOSC8
NIP7,POLR2E
NIP7,RPL30
NIP7,WDR75
NIP7,RPL23A
NIP7,NIFK
NIP7,FTSJ1
NIP7,UTP4
NIP7,EIF6
NIP7,RPL7A
NIP7,MRTO4
NIP7,RPL27A
NIP7,RPL36
NIP7,RPL6
NIP7,RPL13
NIP7,NOP58
NIP7,IMP3
NIP7,RRS1
NIP7,RPL7
NIP7,RPL9
